Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t50,0.0,0.0,0.0,0.0,1703.1521111619322,0.0,34.846195964928484,0.0,0.0,0.0,1737.9983071268607
t51,0.0,0.0,0.0,0.0,3390.410571214781,0.0,0.0,0.0,0.0,0.0,3390.410571214781
t52,0.0,0.0,0.0,0.0,2235.264658967224,0.0,0.0,0.0,0.0,0.0,2235.264658967224
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t57,0.0,0.0,0.0,0.0,2547.6188441824747,0.0,431.45306297194657,0.0,0.0,0.0,2979.0719071544213
t58,0.0,0.0,0.0,0.0,3058.726614027284,8611.683000957324,3215.586323162785,0.0,0.0,0.0,14885.995938147393
t59,0.0,0.0,0.0,0.0,7222.586815058894,27095.234649542774,2817.0996931544746,0.0,0.0,0.0,37134.921157756144
t60,0.0,0.0,0.0,4633.510672897486,7484.584316357279,28638.198682904476,2494.1990879628474,0.0,0.0,0.0,43250.492760122084
t61,0.0,0.0,0.0,6251.570314000352,7658.196574533211,28112.4115759946,2993.849472929546,0.0,0.0,0.0,45016.02793745771
t62,0.0,0.0,0.0,8180.702227867761,5825.4438922420395,29208.210873573134,3810.0584822926207,0.0,0.0,0.0,47024.415475975555
t63,0.0,0.0,0.0,0.0,8989.19647979518,13179.909549740925,3696.2757494795605,0.0,0.0,0.0,25865.381779015668
t64,0.0,0.0,0.0,0.0,7677.123931081687,24977.344527316996,2819.2077435463198,0.0,0.0,0.0,35473.676201945
t65,0.0,0.0,0.0,0.0,9405.144557700465,7583.9169250337545,3133.657108993231,0.0,0.0,0.0,20122.71859172745
t66,0.0,0.0,0.0,0.0,2248.8436435160165,0.0,0.0,0.0,0.0,0.0,2248.8436435160165
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t70,0.0,0.0,0.0,0.0,264.55464720307464,0.0,0.0,0.0,0.0,0.0,264.55464720307464
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
