Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t68,0.0,0.0,0.0,0.0,5435.409045517483,0.0,5065.677858453326,4379.913096029191,0.0,0.0,14881.0
t69,0.0,0.0,0.0,0.0,6270.646268763373,0.0,5237.41205621036,2869.941675026267,0.0,0.0,14378.0
t70,0.0,0.0,0.0,0.0,8644.0,0.0,3215.883574020022,1802.116425979978,0.0,0.0,13662.0
t71,0.0,0.0,0.0,0.0,6631.049837449342,0.0,4229.216112086162,813.9501625506582,0.0,984.783887913838,12659.0
t72,0.0,0.0,0.0,0.0,6363.192663688193,0.0,4653.378188872481,599.4291474393267,0.0,0.0,11616.0
t73,0.0,0.0,0.0,0.0,5162.589699880653,0.0,1231.1061136959283,761.8938863040717,2720.410300119347,0.0,9876.0
t74,0.0,0.0,0.0,0.0,2005.1126321911247,0.0,947.0106709449749,6497.8766968639,0.0,0.0,9450.0
t75,0.0,0.0,0.0,0.0,1242.299162066734,0.0,1076.2504143861202,6923.450423547145,0.0,0.0,9242.0
t76,0.0,0.0,0.0,0.0,403.6454934861972,0.0,1757.292825475849,0.0,7065.061681037954,0.0,9226.0
t77,0.0,0.0,0.0,0.0,315.4445785035578,0.0,2359.855843331661,0.0,6808.699578164781,0.0,9484.0
t78,0.0,0.0,0.0,0.0,1196.4960073559073,0.0,2278.8970873513854,5835.868164487234,1140.7387408054733,0.0,10452.0
t79,0.0,0.0,0.0,0.0,998.0540653102744,0.0,1910.592377847018,9457.353556842707,0.0,0.0,12366.0
t80,0.0,0.0,0.0,5183.781118573788,277.5703575305388,6653.418156597917,1463.2303672977564,0.0,0.0,0.0,13578.0
t81,0.0,0.0,0.0,12417.320476938394,0.0,8683.0,0.0,0.0,0.0,0.0,21100.320476938396
t82,0.0,0.0,0.0,17214.137890430175,0.0,12321.97762247731,0.0,0.0,0.0,0.0,29536.115512907483
t83,0.0,0.0,0.0,5365.0,0.0,8731.0,0.0,0.0,0.0,0.0,14096.0
t84,0.0,0.0,0.0,17478.255146390315,0.0,23824.31601017464,0.0,0.0,0.0,0.0,41302.571156564954
t85,0.0,0.0,0.0,17994.67637126572,0.0,8684.0,0.0,0.0,0.0,0.0,26678.67637126572
t86,0.0,0.0,0.0,13647.611013913001,0.0,8660.0,0.0,0.0,0.0,0.0,22307.611013913003
t87,0.0,0.0,0.0,19474.618939919113,0.0,23714.31601017464,0.0,0.0,0.0,0.0,43188.93495009375
t88,0.0,0.0,0.0,16378.909299263076,0.0,8582.0,0.0,0.0,0.0,0.0,24960.909299263076
t89,0.0,0.0,0.0,10486.333275341061,0.0,12520.612601928726,0.0,0.0,0.0,0.0,23006.945877269787
t90,0.0,0.0,0.0,3019.0831644021764,2411.514844532816,3523.265006115736,1031.2406800777599,3799.896304871512,0.0,0.0,13785.0
t91,0.0,0.0,0.0,0.0,791.310512611856,0.0,2387.5774256872805,3091.4225743127195,7968.689487388144,0.0,14239.0
t92,0.0,0.0,0.0,0.0,2037.589925517638,0.0,2847.0618666507776,9943.348207831585,0.0,0.0,14828.0
t93,0.0,0.0,0.0,0.0,1901.1568769575113,0.0,1743.0920901244401,10804.751032918048,0.0,0.0,14449.0
t94,0.0,0.0,0.0,0.0,2384.890079554802,0.0,2192.659894860449,2761.340105139551,6243.109920445198,0.0,13582.0
t95,0.0,0.0,0.0,0.0,3461.3006002831385,0.0,2474.8793710204263,3736.7795891191145,0.0,2616.0404395773203,12289.0
t96,0.0,0.0,0.0,0.0,3240.6596770427204,0.0,2474.1193580189065,5359.220964938373,0.0,0.0,11074.0
t97,0.0,0.0,0.0,0.0,7875.156360507512,0.0,2152.217944813448,2840.6256946790404,0.0,0.0,12868.0
t98,0.0,0.0,0.0,0.0,8315.398943193995,0.0,3168.7793414603157,614.821715345689,0.0,0.0,12099.0
t99,0.0,0.0,0.0,0.0,7342.415023647,0.0,3279.7389244117744,978.8460519412251,0.0,0.0,11601.0
t100,0.0,0.0,0.0,0.0,5901.331401720628,0.0,3308.040030514964,0.0,2150.628567764408,0.0,11360.0
t101,0.0,0.0,0.0,0.0,4356.655005515928,0.0,2747.7997771069063,4367.545217377166,0.0,0.0,11472.0
t102,0.0,0.0,0.0,4474.986213225561,0.0,7125.152383358182,304.8614034162565,0.0,0.0,0.0,11905.0
t103,0.0,0.0,0.0,3486.5046695507367,1720.7703298327974,6014.61139119339,1414.7891237385913,617.3244856844838,0.0,0.0,13254.0
t104,0.0,0.0,0.0,6037.0,0.0,8900.0,0.0,0.0,0.0,0.0,14937.0
t105,0.0,0.0,0.0,7075.0,0.0,9161.0,0.0,0.0,0.0,0.0,16236.0
t106,0.0,0.0,0.0,19348.185254100244,0.0,9372.0,0.0,0.0,0.0,0.0,28720.185254100244
t107,0.0,0.0,0.0,14267.83961412459,0.0,9537.0,0.0,0.0,0.0,0.0,23804.83961412459
t108,0.0,0.0,0.0,22593.316523451314,0.0,9642.0,0.0,0.0,0.0,0.0,32235.316523451314
t109,0.0,0.0,0.0,22210.184142182003,0.0,0.0,0.0,0.0,0.0,0.0,22210.184142182003
t110,0.0,0.0,0.0,21584.255146390315,0.0,24856.31601017464,0.0,0.0,0.0,0.0,46440.571156564954
t111,0.0,0.0,0.0,20033.99221657231,0.0,2998.4301939408133,0.0,0.0,0.0,0.0,23032.422410513125
t112,0.0,0.0,0.0,16137.53589906341,0.0,9767.0,0.0,0.0,0.0,0.0,25904.535899063412
t113,0.0,0.0,0.0,11942.236324164445,0.0,9755.0,0.0,0.0,0.0,0.0,21697.236324164445
t114,0.0,0.0,0.0,6413.636062448279,0.0,9729.0,1556.5167301119761,0.0,0.0,1364.8472074397453,19064.0
t115,0.0,0.0,0.0,2812.191678516748,145.06903373583233,4093.2771967843905,1810.2776753543305,2694.2891040242343,5403.653769479777,1671.2415421046865,18630.0
