Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
Zone,1,2,3,1,2,2,3,1,2,3,0
t125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.7074734603434,0.0,0.0,1357.7074734603434
t129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3219.5456885069943,0.0,2616.0404395773203,5835.586128084315
t130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8870.691839537414,3040.6377976470085,601.5800732393291,12512.909710423752
t131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9559.000217949439,15105.31601017464,2616.0404395773203,27280.356667701402
t132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12163.255146390313,0.0,0.0,12163.255146390313
t133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10435.729096406743,0.0,0.0,10435.729096406743
t134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11284.628994798413,15105.31601017464,0.0,26389.94500497305
t135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7721.679102063334,15105.31601017464,2616.0404395773203,25443.035551815294
t136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3702.98094446056,0.0,2616.0404395773203,6319.02138403788
t137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533.3124009450898,9232.201589644137,0.0,10765.513990589227
t138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
