t76,-5615.707174524151,-873.292825475849
t77,-5219.144156668339,-1450.8558433316612
t78,-238.2347481613806,-1276.8970873513854
t79,1485.9459346897256,-724.592377847018
t80,-4203.988514128456,-161.2303672977564
t81,-5900.0,1328.0
t82,-5900.0,1341.0
t83,-5900.0,1352.0
t84,-5900.0,1346.0
t85,-5900.0,1984.4212248754056
t86,-5900.0,1318.0
t87,-5900.0,3727.3637935288007
t88,-5900.0,1280.0
t89,-5900.0,1289.0
t90,-3165.779850648552,290.75931992224014
t91,-5900.0,-1022.5774256872805
t92,940.410074482362,-1425.0618666507776
t93,1000.8431230424887,-358.0920901244401
t94,-5900.0,-890.6598948604492
t95,-993.3006002831385,-3912.9198105977466
t96,-1016.6596770427204,-1412.1193580189065
t97,-5291.156360507512,-918.217944813448
t98,-5885.398943193995,-2008.7793414603157
t99,-5012.415023647,-2167.7389244117744
t100,-5769.959969485036,-2219.040030514964
t101,-2052.6550055159278,-1647.7997771069063
t102,-4734.152383358182,836.1385965837435
t103,-5073.381721026188,-143.78912373859134
t104,-5900.0,1432.0
t105,-5900.0,1557.0
t106,-5900.0,1657.0
t107,-5900.0,1737.0
t108,-5900.0,3227.0613770610016
t109,5900.0,1813.0
t110,-5900.0,1838.0
t111,2447.992216572311,4000.0
t112,-5900.0,1846.0
t113,-5900.0,1840.0
t114,-5900.0,-1093.3639375517214
t115,-5900.0,-1694.519217459017
t116,-1566.3236930292246,13.34053805247845
t117,-5900.0,-577.0947689997711
t118,-1986.2420866716902,-1131.2275450331335
t119,-4521.751278145171,-810.3422505418971
t120,-4951.055872279472,-1963.2116064617248
t121,-5900.0,812.2838016348242
t122,-5900.0,303.7093351142239
t123,-5900.0,-2581.884227052763
t124,-5900.0,-189.60024762817466
t125,-5900.0,-3026.917199108269
t126,-5900.0,-100.24005152371137
t127,-5900.0,-1105.9291398146074
t128,-5900.0,678.5062190140756
t129,-5900.0,3445.1718086928618
t130,-5900.0,1320.505842326084
t131,-5900.0,3012.8468189508935
t132,-5900.0,127.94117646200652
t133,-5900.0,53.540063374504825
t134,-5900.0,2.868632603463084
t135,-5900.0,2944.360848818457
t136,-5900.0,3089.1688795469877
t137,-5900.0,825.6101909065401
t138,-5900.0,335.1437566856059
t139,-5900.0,-2953.6476917445907
t140,-5900.0,-1087.865567322995
t141,-5900.0,-1375.2424562207752
t142,-5900.0,-1788.5979401815985
t143,-5900.0,-2890.135013521248
t144,-5900.0,-2597.478781118085
t145,-4263.938686423517,-2841.061313576483
t146,-2910.172539237911,-3862.827460762089
t147,-3399.155064981126,-3191.844935018874
t148,-3673.2300892523294,-2870.7699107476706
t149,-3202.416332325276,-3509.583667674724
t150,-3783.6053393343736,-3453.225926418061
t151,-3332.241389569768,-4000.0
t152,-2064.220116890925,1251.0
t153,2745.0,1310.0
t154,2842.0,1357.0
t155,2922.0,1395.0
t156,2960.0,1413.0
t157,2957.0,1412.0
t158,2956.0,1411.0
t159,5900.0,1398.0
t160,2900.0,1384.0
t161,-254.90799068223532,1382.0
t162,-4814.992370417676,-1325.262188194174
t163,-4117.346159212301,-4000.0
t164,-5407.380295105744,-3837.0324535571417
t165,-5590.195004967107,-4000.0
t166,-4896.526313534467,-4000.0
t167,-4259.0,-4000.0
t168,-3120.9954735654837,-4000.0
t169,-483.14111385514025,-1117.3840179061847
t170,-2652.519876183403,-3819.480123816597
t171,162.36113551365088,-1103.0693348262025
t172,-5220.576188099294,-1042.4238119007061
t173,-3737.6398294391565,-2683.3601705608435
t174,882.0439531743846,-548.8084903284271
t175,-5900.0,-292.0399333929163
t176,-4281.146288023855,234.73473970912437
t177,-5900.0,1267.0
t178,1037.115876472506,1298.0
t179,-5900.0,3676.50352279861
t180,-5900.0,1331.0
t181,-5900.0,1333.0
t182,2798.0,1336.0
t183,2785.0,3945.0404395773203
t184,2768.0,1322.0
t185,-5900.0,1318.0
t186,-3712.037142308953,-1110.3378650706609
t187,-5900.0,-1515.255501622497
t188,24.988063424930715,-2104.5156184487273
t189,127.15659001535278,-2986.983034036658
t190,-5900.0,-2968.9364481060647
t191,-2340.8643269749446,-2421.1651940209026
t192,-5158.440375059767,-2236.559624940234
t193,2012.8441023336215,991.1183276488127
t194,-5900.0,952.311255581895
t195,-5219.262442590412,-1677.3615574095875
t196,-5900.0,-949.9200000000001
t197,1905.6972988808584,936.4814849514087
t198,1955.655736733261,964.4692170290322
t199,-5900.0,-1596.965
t200,-5900.0,1076.7053036898242
t201,-5900.0,1166.4245507251899
t202,-5569.953712803928,3835.0404395773203
t203,-1031.039842321412,3843.0404395773203
t204,-243.28110834471045,3842.0404395773203
t205,-21.353451087756184,3832.0404395773203
t206,-926.6542614514346,3819.0404395773203
t207,-5757.7607988224645,3813.0404395773203
t208,-1519.7752092547234,3840.011780512111
t209,-5900.0,1307.5700963244344
t210,-5900.0,1409.847193438486
t211,-5666.751352675355,-1212.2125976782813
t212,-5900.0,821.3495719020348
t213,-5900.0,1305.4935093096901
t214,-5900.0,1222.6665122308805
t215,2109.007828292519,-1495.6628631275096
t216,-5900.0,-1587.7012000476598
t217,-4056.968069649802,-1060.9763842203306
t218,-3838.2657737849772,-1012.8406800851558
t219,-1442.203923305398,-909.0212950298836
t220,-3813.7386510862407,-903.9488027838921
t221,-1430.65191458271,-3500.692539287423
t222,-1188.427923305398,-786.5552465595546
t223,-3619.606738678571,-3235.583715191563
t224,-5900.0,-512.8614408167316
t225,-3730.43998421681,-430.9442663921051
t226,-5900.0,3162.1254112989122
t227,-5900.0,559.075359608754
t228,-5900.0,3181.8652367778964
t229,302.8532080163641,564.0777339323498
t230,-5900.0,563.2066465720742
t231,-5900.0,2714.320600060209
t232,-3530.805743238717,569.0176812215781
t233,-5900.0,-357.78664528281274
t234,-5900.0,-294.37171177253015
t235,-1781.7520411298879,-307.18318697620566
t236,-5900.0,-351.09059446281276
t237,-5900.0,-423.04865235243324
t238,-5900.0,-1547.6454538701332
t239,-5848.514611263927,-654.0018426062065
t240,-1187.4063923297008,-775.062866313864
