Time_Index,natgas_CT,natgas_ME,natgas_MA
78,18.596171911475263,18.596171911475263,18.01610783350264
79,18.596171911475263,18.596171911475263,18.01610783350264
80,18.596171911475263,18.596171911475263,18.01610783350264
81,18.596171911475263,18.596171911475263,18.01610783350264
82,18.596171911475263,18.596171911475263,18.01610783350264
83,18.596171911475263,18.596171911475263,18.01610783350264
84,18.596171911475263,18.596171911475263,18.01610783350264
85,18.596171911475263,18.596171911475263,18.01610783350264
86,18.596171911475263,18.596171911475263,18.01610783350264
87,18.596171911475263,18.596171911475263,18.01610783350264
88,18.596171911475263,18.596171911475263,18.01610783350264
89,18.596171911475263,18.596171911475263,18.01610783350264
90,18.596171911475263,18.596171911475263,18.01610783350264
91,18.596171911475263,18.596171911475263,18.01610783350264
92,18.596171911475263,18.596171911475263,18.01610783350264
93,18.596171911475263,18.596171911475263,18.01610783350264
94,18.596171911475263,18.596171911475263,18.01610783350264
95,18.596171911475263,18.596171911475263,18.01610783350264
96,18.596171911475263,18.596171911475263,18.01610783350264
97,18.596171911475263,18.596171911475263,18.01610783350264
98,18.596171911475263,18.596171911475263,18.01610783350264
99,18.596171911475263,18.596171911475263,18.01610783350264
100,18.596171911475263,18.596171911475263,18.01610783350264
101,18.596171911475263,18.596171911475263,18.01610783350264
102,18.596171911475263,18.596171911475263,18.01610783350264
103,18.596171911475263,18.596171911475263,18.01610783350264
104,18.596171911475263,18.596171911475263,18.01610783350264
105,18.596171911475263,18.596171911475263,18.01610783350264
106,18.596171911475263,18.596171911475263,18.01610783350264
107,18.596171911475263,18.596171911475263,18.01610783350264
108,18.596171911475263,18.596171911475263,18.01610783350264
109,18.596171911475263,18.596171911475263,18.01610783350264
110,18.596171911475263,18.596171911475263,18.01610783350264
111,18.596171911475263,18.596171911475263,18.01610783350264
112,18.596171911475263,18.596171911475263,18.01610783350264
113,18.596171911475263,18.596171911475263,18.01610783350264
114,18.596171911475263,18.596171911475263,18.01610783350264
115,18.596171911475263,18.596171911475263,18.01610783350264
116,18.596171911475263,18.596171911475263,18.01610783350264
117,18.596171911475263,18.596171911475263,18.01610783350264
118,18.596171911475263,18.596171911475263,18.01610783350264
119,18.596171911475263,18.596171911475263,18.01610783350264
120,18.596171911475263,18.596171911475263,18.01610783350264
121,18.596171911475263,18.596171911475263,18.01610783350264
122,18.596171911475263,18.596171911475263,18.01610783350264
123,18.596171911475263,18.596171911475263,18.01610783350264
124,18.596171911475263,18.596171911475263,18.01610783350264
125,18.596171911475263,18.596171911475263,18.01610783350264
126,18.596171911475263,18.596171911475263,18.01610783350264
127,18.596171911475263,18.596171911475263,18.01610783350264
128,18.596171911475263,18.596171911475263,18.01610783350264
129,18.596171911475263,18.596171911475263,18.01610783350264
130,18.596171911475263,18.596171911475263,18.01610783350264
131,18.596171911475263,18.596171911475263,18.01610783350264
132,18.596171911475263,18.596171911475263,18.01610783350264
133,18.596171911475263,18.596171911475263,18.01610783350264
134,18.596171911475263,18.596171911475263,18.01610783350264
135,18.596171911475263,18.596171911475263,18.01610783350264
136,18.596171911475263,18.596171911475263,18.01610783350264
137,18.596171911475263,18.596171911475263,18.01610783350264
138,18.596171911475263,18.596171911475263,18.01610783350264
139,18.596171911475263,18.596171911475263,18.01610783350264
140,18.596171911475263,18.596171911475263,18.01610783350264
141,18.596171911475263,18.596171911475263,18.01610783350264
142,18.596171911475263,18.596171911475263,18.01610783350264
143,18.596171911475263,18.596171911475263,18.01610783350264
144,18.596171911475263,18.596171911475263,18.01610783350264
145,18.596171911475263,18.596171911475263,18.01610783350264
146,18.596171911475263,18.596171911475263,18.01610783350264
147,18.596171911475263,18.596171911475263,18.01610783350264
148,18.596171911475263,18.596171911475263,18.01610783350264
149,18.596171911475263,18.596171911475263,18.01610783350264
150,18.596171911475263,18.596171911475263,18.01610783350264
151,18.596171911475263,18.596171911475263,18.01610783350264
152,18.596171911475263,18.596171911475263,18.01610783350264
153,18.596171911475263,18.596171911475263,18.01610783350264
154,18.596171911475263,18.596171911475263,18.01610783350264
155,18.596171911475263,18.596171911475263,18.01610783350264
156,18.596171911475263,18.596171911475263,18.01610783350264
157,18.596171911475263,18.596171911475263,18.01610783350264
158,18.596171911475263,18.596171911475263,18.01610783350264
159,18.596171911475263,18.596171911475263,18.01610783350264
160,18.596171911475263,18.596171911475263,18.01610783350264
161,18.596171911475263,18.596171911475263,18.01610783350264
162,18.596171911475263,18.596171911475263,18.01610783350264
163,18.596171911475263,18.596171911475263,18.01610783350264
164,18.596171911475263,18.596171911475263,18.01610783350264
165,18.596171911475263,18.596171911475263,18.01610783350264
166,18.596171911475263,18.596171911475263,18.01610783350264
167,18.596171911475263,18.596171911475263,18.01610783350264
168,18.596171911475263,18.596171911475263,18.01610783350264
169,13.955659287694278,13.955659287694278,13.58032370782964
170,13.955659287694278,13.955659287694278,13.58032370782964
171,13.955659287694278,13.955659287694278,13.58032370782964
172,13.955659287694278,13.955659287694278,13.58032370782964
173,13.955659287694278,13.955659287694278,13.58032370782964
174,13.955659287694278,13.955659287694278,13.58032370782964
175,13.955659287694278,13.955659287694278,13.58032370782964
176,13.955659287694278,13.955659287694278,13.58032370782964
177,13.955659287694278,13.955659287694278,13.58032370782964
178,13.955659287694278,13.955659287694278,13.58032370782964
179,13.955659287694278,13.955659287694278,13.58032370782964
180,13.955659287694278,13.955659287694278,13.58032370782964
181,13.955659287694278,13.955659287694278,13.58032370782964
182,13.955659287694278,13.955659287694278,13.58032370782964
183,13.955659287694278,13.955659287694278,13.58032370782964
184,13.955659287694278,13.955659287694278,13.58032370782964
185,13.955659287694278,13.955659287694278,13.58032370782964
186,13.955659287694278,13.955659287694278,13.58032370782964
187,13.955659287694278,13.955659287694278,13.58032370782964
188,13.955659287694278,13.955659287694278,13.58032370782964
189,13.955659287694278,13.955659287694278,13.58032370782964
190,13.955659287694278,13.955659287694278,13.58032370782964
191,13.955659287694278,13.955659287694278,13.58032370782964
192,13.955659287694278,13.955659287694278,13.58032370782964
193,13.955659287694278,13.955659287694278,13.58032370782964
194,13.955659287694278,13.955659287694278,13.58032370782964
195,13.955659287694278,13.955659287694278,13.58032370782964
196,13.955659287694278,13.955659287694278,13.58032370782964
197,13.955659287694278,13.955659287694278,13.58032370782964
198,13.955659287694278,13.955659287694278,13.58032370782964
199,13.955659287694278,13.955659287694278,13.58032370782964
200,13.955659287694278,13.955659287694278,13.58032370782964
201,13.955659287694278,13.955659287694278,13.58032370782964
202,13.955659287694278,13.955659287694278,13.58032370782964
203,13.955659287694278,13.955659287694278,13.58032370782964
204,13.955659287694278,13.955659287694278,13.58032370782964
205,13.955659287694278,13.955659287694278,13.58032370782964
206,13.955659287694278,13.955659287694278,13.58032370782964
207,13.955659287694278,13.955659287694278,13.58032370782964
208,13.955659287694278,13.955659287694278,13.58032370782964
209,13.955659287694278,13.955659287694278,13.58032370782964
210,13.955659287694278,13.955659287694278,13.58032370782964
211,13.955659287694278,13.955659287694278,13.58032370782964
212,13.955659287694278,13.955659287694278,13.58032370782964
213,13.955659287694278,13.955659287694278,13.58032370782964
214,13.955659287694278,13.955659287694278,13.58032370782964
215,13.955659287694278,13.955659287694278,13.58032370782964
216,13.955659287694278,13.955659287694278,13.58032370782964
217,13.955659287694278,13.955659287694278,13.58032370782964
218,13.955659287694278,13.955659287694278,13.58032370782964
219,13.955659287694278,13.955659287694278,13.58032370782964
220,13.955659287694278,13.955659287694278,13.58032370782964
221,13.955659287694278,13.955659287694278,13.58032370782964
222,13.955659287694278,13.955659287694278,13.58032370782964
223,13.955659287694278,13.955659287694278,13.58032370782964
224,13.955659287694278,13.955659287694278,13.58032370782964
225,13.955659287694278,13.955659287694278,13.58032370782964
226,13.955659287694278,13.955659287694278,13.58032370782964
227,13.955659287694278,13.955659287694278,13.58032370782964
228,13.955659287694278,13.955659287694278,13.58032370782964
229,13.955659287694278,13.955659287694278,13.58032370782964
230,13.955659287694278,13.955659287694278,13.58032370782964
231,13.955659287694278,13.955659287694278,13.58032370782964
232,13.955659287694278,13.955659287694278,13.58032370782964
233,13.955659287694278,13.955659287694278,13.58032370782964
234,13.955659287694278,13.955659287694278,13.58032370782964
235,13.955659287694278,13.955659287694278,13.58032370782964
236,13.955659287694278,13.955659287694278,13.58032370782964
237,13.955659287694278,13.955659287694278,13.58032370782964
238,13.955659287694278,13.955659287694278,13.58032370782964
239,13.955659287694278,13.955659287694278,13.58032370782964
240,13.955659287694278,13.955659287694278,13.58032370782964
241,13.955659287694278,13.955659287694278,13.58032370782964
242,13.955659287694278,13.955659287694278,13.58032370782964
243,13.955659287694278,13.955659287694278,13.58032370782964
244,13.955659287694278,13.955659287694278,13.58032370782964
245,13.955659287694278,13.955659287694278,13.58032370782964
246,13.955659287694278,13.955659287694278,13.58032370782964
247,13.955659287694278,13.955659287694278,13.58032370782964
248,13.955659287694278,13.955659287694278,13.58032370782964
249,13.955659287694278,13.955659287694278,13.58032370782964
250,13.955659287694278,13.955659287694278,13.58032370782964
251,13.955659287694278,13.955659287694278,13.58032370782964
252,13.955659287694278,13.955659287694278,13.58032370782964
253,13.955659287694278,13.955659287694278,13.58032370782964
254,13.955659287694278,13.955659287694278,13.58032370782964
255,13.955659287694278,13.955659287694278,13.58032370782964
256,13.955659287694278,13.955659287694278,13.58032370782964
257,13.955659287694278,13.955659287694278,13.58032370782964
258,13.955659287694278,13.955659287694278,13.58032370782964
259,13.955659287694278,13.955659287694278,13.58032370782964
260,13.955659287694278,13.955659287694278,13.58032370782964
261,13.955659287694278,13.955659287694278,13.58032370782964
262,13.955659287694278,13.955659287694278,13.58032370782964
263,13.955659287694278,13.955659287694278,13.58032370782964
264,13.955659287694278,13.955659287694278,13.58032370782964
265,13.955659287694278,13.955659287694278,13.58032370782964
266,13.955659287694278,13.955659287694278,13.58032370782964
267,13.955659287694278,13.955659287694278,13.58032370782964
268,13.955659287694278,13.955659287694278,13.58032370782964
269,13.955659287694278,13.955659287694278,13.58032370782964
270,13.955659287694278,13.955659287694278,13.58032370782964
271,13.955659287694278,13.955659287694278,13.58032370782964
272,13.955659287694278,13.955659287694278,13.58032370782964
273,13.955659287694278,13.955659287694278,13.58032370782964
274,13.955659287694278,13.955659287694278,13.58032370782964
275,13.955659287694278,13.955659287694278,13.58032370782964
276,13.955659287694278,13.955659287694278,13.58032370782964
277,13.955659287694278,13.955659287694278,13.58032370782964
278,13.955659287694278,13.955659287694278,13.58032370782964
279,13.955659287694278,13.955659287694278,13.58032370782964
280,13.955659287694278,13.955659287694278,13.58032370782964
281,13.955659287694278,13.955659287694278,13.58032370782964
282,13.955659287694278,13.955659287694278,13.58032370782964
283,13.955659287694278,13.955659287694278,13.58032370782964
284,13.955659287694278,13.955659287694278,13.58032370782964
285,13.955659287694278,13.955659287694278,13.58032370782964
286,13.955659287694278,13.955659287694278,13.58032370782964
287,13.955659287694278,13.955659287694278,13.58032370782964
288,13.955659287694278,13.955659287694278,13.58032370782964
289,13.955659287694278,13.955659287694278,13.58032370782964
290,13.955659287694278,13.955659287694278,13.58032370782964
291,13.955659287694278,13.955659287694278,13.58032370782964
292,13.955659287694278,13.955659287694278,13.58032370782964
293,13.955659287694278,13.955659287694278,13.58032370782964
294,13.955659287694278,13.955659287694278,13.58032370782964
295,13.955659287694278,13.955659287694278,13.58032370782964
296,13.955659287694278,13.955659287694278,13.58032370782964
297,13.955659287694278,13.955659287694278,13.58032370782964
298,13.955659287694278,13.955659287694278,13.58032370782964
299,13.955659287694278,13.955659287694278,13.58032370782964
300,13.955659287694278,13.955659287694278,13.58032370782964
301,13.955659287694278,13.955659287694278,13.58032370782964
302,13.955659287694278,13.955659287694278,13.58032370782964
303,13.955659287694278,13.955659287694278,13.58032370782964
304,13.955659287694278,13.955659287694278,13.58032370782964
305,13.955659287694278,13.955659287694278,13.58032370782964
306,13.955659287694278,13.955659287694278,13.58032370782964
307,13.955659287694278,13.955659287694278,13.58032370782964
308,13.955659287694278,13.955659287694278,13.58032370782964
309,13.955659287694278,13.955659287694278,13.58032370782964
310,13.955659287694278,13.955659287694278,13.58032370782964
311,13.955659287694278,13.955659287694278,13.58032370782964
312,13.955659287694278,13.955659287694278,13.58032370782964
313,13.955659287694278,13.955659287694278,13.58032370782964
314,13.955659287694278,13.955659287694278,13.58032370782964
315,13.955659287694278,13.955659287694278,13.58032370782964
316,13.955659287694278,13.955659287694278,13.58032370782964
317,13.955659287694278,13.955659287694278,13.58032370782964
318,13.955659287694278,13.955659287694278,13.58032370782964
319,13.955659287694278,13.955659287694278,13.58032370782964
320,13.955659287694278,13.955659287694278,13.58032370782964
321,13.955659287694278,13.955659287694278,13.58032370782964
322,13.955659287694278,13.955659287694278,13.58032370782964
323,13.955659287694278,13.955659287694278,13.58032370782964
324,13.955659287694278,13.955659287694278,13.58032370782964
325,13.955659287694278,13.955659287694278,13.58032370782964
326,13.955659287694278,13.955659287694278,13.58032370782964
327,13.955659287694278,13.955659287694278,13.58032370782964
328,13.955659287694278,13.955659287694278,13.58032370782964
329,13.955659287694278,13.955659287694278,13.58032370782964
330,13.955659287694278,13.955659287694278,13.58032370782964
331,13.955659287694278,13.955659287694278,13.58032370782964
332,13.955659287694278,13.955659287694278,13.58032370782964
333,13.955659287694278,13.955659287694278,13.58032370782964
334,13.955659287694278,13.955659287694278,13.58032370782964
335,13.955659287694278,13.955659287694278,13.58032370782964
336,13.955659287694278,13.955659287694278,13.58032370782964
337,10.714124734317858,10.714124734317858,12.590802633641049
338,10.714124734317858,10.714124734317858,12.590802633641049
339,10.714124734317858,10.714124734317858,12.590802633641049
340,10.714124734317858,10.714124734317858,12.590802633641049
341,10.714124734317858,10.714124734317858,12.590802633641049
342,10.714124734317858,10.714124734317858,12.590802633641049
343,10.714124734317858,10.714124734317858,12.590802633641049
344,10.714124734317858,10.714124734317858,12.590802633641049
345,10.714124734317858,10.714124734317858,12.590802633641049
346,10.714124734317858,10.714124734317858,12.590802633641049
347,10.714124734317858,10.714124734317858,12.590802633641049
348,10.714124734317858,10.714124734317858,12.590802633641049
349,10.714124734317858,10.714124734317858,12.590802633641049
350,10.714124734317858,10.714124734317858,12.590802633641049
351,10.714124734317858,10.714124734317858,12.590802633641049
352,10.714124734317858,10.714124734317858,12.590802633641049
353,10.714124734317858,10.714124734317858,12.590802633641049
354,10.714124734317858,10.714124734317858,12.590802633641049
355,10.714124734317858,10.714124734317858,12.590802633641049
356,10.714124734317858,10.714124734317858,12.590802633641049
357,10.714124734317858,10.714124734317858,12.590802633641049
358,10.714124734317858,10.714124734317858,12.590802633641049
359,10.714124734317858,10.714124734317858,12.590802633641049
360,10.714124734317858,10.714124734317858,12.590802633641049
361,10.714124734317858,10.714124734317858,12.590802633641049
362,10.714124734317858,10.714124734317858,12.590802633641049
363,10.714124734317858,10.714124734317858,12.590802633641049
364,10.714124734317858,10.714124734317858,12.590802633641049
365,10.714124734317858,10.714124734317858,12.590802633641049
366,10.714124734317858,10.714124734317858,12.590802633641049
367,10.714124734317858,10.714124734317858,12.590802633641049
368,10.714124734317858,10.714124734317858,12.590802633641049
369,10.714124734317858,10.714124734317858,12.590802633641049
370,10.714124734317858,10.714124734317858,12.590802633641049
371,10.714124734317858,10.714124734317858,12.590802633641049
372,10.714124734317858,10.714124734317858,12.590802633641049
373,10.714124734317858,10.714124734317858,12.590802633641049
374,10.714124734317858,10.714124734317858,12.590802633641049
375,10.714124734317858,10.714124734317858,12.590802633641049
376,10.714124734317858,10.714124734317858,12.590802633641049
377,10.714124734317858,10.714124734317858,12.590802633641049
378,10.714124734317858,10.714124734317858,12.590802633641049
379,10.714124734317858,10.714124734317858,12.590802633641049
380,10.714124734317858,10.714124734317858,12.590802633641049
381,10.714124734317858,10.714124734317858,12.590802633641049
382,10.714124734317858,10.714124734317858,12.590802633641049
383,10.714124734317858,10.714124734317858,12.590802633641049
384,10.714124734317858,10.714124734317858,12.590802633641049
385,10.714124734317858,10.714124734317858,12.590802633641049
386,10.714124734317858,10.714124734317858,12.590802633641049
387,10.714124734317858,10.714124734317858,12.590802633641049
388,10.714124734317858,10.714124734317858,12.590802633641049
389,10.714124734317858,10.714124734317858,12.590802633641049
390,10.714124734317858,10.714124734317858,12.590802633641049
391,10.714124734317858,10.714124734317858,12.590802633641049
392,10.714124734317858,10.714124734317858,12.590802633641049
393,10.714124734317858,10.714124734317858,12.590802633641049
394,10.714124734317858,10.714124734317858,12.590802633641049
395,10.714124734317858,10.714124734317858,12.590802633641049
396,10.714124734317858,10.714124734317858,12.590802633641049
397,10.714124734317858,10.714124734317858,12.590802633641049
398,10.714124734317858,10.714124734317858,12.590802633641049
399,10.714124734317858,10.714124734317858,12.590802633641049
400,10.714124734317858,10.714124734317858,12.590802633641049
401,10.714124734317858,10.714124734317858,12.590802633641049
402,10.714124734317858,10.714124734317858,12.590802633641049
403,10.714124734317858,10.714124734317858,12.590802633641049
404,10.714124734317858,10.714124734317858,12.590802633641049
405,10.714124734317858,10.714124734317858,12.590802633641049
406,10.714124734317858,10.714124734317858,12.590802633641049
407,10.714124734317858,10.714124734317858,12.590802633641049
408,10.714124734317858,10.714124734317858,12.590802633641049
409,10.714124734317858,10.714124734317858,12.590802633641049
410,10.714124734317858,10.714124734317858,12.590802633641049
411,10.714124734317858,10.714124734317858,12.590802633641049
412,10.714124734317858,10.714124734317858,12.590802633641049
413,10.714124734317858,10.714124734317858,12.590802633641049
414,10.714124734317858,10.714124734317858,12.590802633641049
415,10.714124734317858,10.714124734317858,12.590802633641049
416,10.714124734317858,10.714124734317858,12.590802633641049
417,10.714124734317858,10.714124734317858,12.590802633641049
418,10.714124734317858,10.714124734317858,12.590802633641049
419,10.714124734317858,10.714124734317858,12.590802633641049
420,10.714124734317858,10.714124734317858,12.590802633641049
421,10.714124734317858,10.714124734317858,12.590802633641049
422,10.714124734317858,10.714124734317858,12.590802633641049
423,10.714124734317858,10.714124734317858,12.590802633641049
424,10.714124734317858,10.714124734317858,12.590802633641049
425,10.714124734317858,10.714124734317858,12.590802633641049
426,10.714124734317858,10.714124734317858,12.590802633641049
427,10.714124734317858,10.714124734317858,12.590802633641049
428,10.714124734317858,10.714124734317858,12.590802633641049
429,10.714124734317858,10.714124734317858,12.590802633641049
430,10.714124734317858,10.714124734317858,12.590802633641049
431,10.714124734317858,10.714124734317858,12.590802633641049
432,10.714124734317858,10.714124734317858,12.590802633641049
433,10.714124734317858,10.714124734317858,12.590802633641049
434,10.714124734317858,10.714124734317858,12.590802633641049
435,10.714124734317858,10.714124734317858,12.590802633641049
436,10.714124734317858,10.714124734317858,12.590802633641049
437,10.714124734317858,10.714124734317858,12.590802633641049
438,10.714124734317858,10.714124734317858,12.590802633641049
439,10.714124734317858,10.714124734317858,12.590802633641049
440,10.714124734317858,10.714124734317858,12.590802633641049
441,10.714124734317858,10.714124734317858,12.590802633641049
442,10.714124734317858,10.714124734317858,12.590802633641049
443,10.714124734317858,10.714124734317858,12.590802633641049
444,10.714124734317858,10.714124734317858,12.590802633641049
445,10.714124734317858,10.714124734317858,12.590802633641049
446,10.714124734317858,10.714124734317858,12.590802633641049
447,10.714124734317858,10.714124734317858,12.590802633641049
448,10.714124734317858,10.714124734317858,12.590802633641049
449,10.714124734317858,10.714124734317858,12.590802633641049
450,10.714124734317858,10.714124734317858,12.590802633641049
451,10.714124734317858,10.714124734317858,12.590802633641049
452,10.714124734317858,10.714124734317858,12.590802633641049
453,10.714124734317858,10.714124734317858,12.590802633641049
454,10.714124734317858,10.714124734317858,12.590802633641049
455,10.714124734317858,10.714124734317858,12.590802633641049
456,10.714124734317858,10.714124734317858,12.590802633641049
457,10.714124734317858,10.714124734317858,12.590802633641049
458,10.714124734317858,10.714124734317858,12.590802633641049
459,10.714124734317858,10.714124734317858,12.590802633641049
460,10.714124734317858,10.714124734317858,12.590802633641049
461,10.714124734317858,10.714124734317858,12.590802633641049
462,10.714124734317858,10.714124734317858,12.590802633641049
463,10.714124734317858,10.714124734317858,12.590802633641049
464,10.714124734317858,10.714124734317858,12.590802633641049
465,10.714124734317858,10.714124734317858,12.590802633641049
466,10.714124734317858,10.714124734317858,12.590802633641049
467,10.714124734317858,10.714124734317858,12.590802633641049
468,10.714124734317858,10.714124734317858,12.590802633641049
469,10.714124734317858,10.714124734317858,12.590802633641049
470,10.714124734317858,10.714124734317858,12.590802633641049
471,10.714124734317858,10.714124734317858,12.590802633641049
472,10.714124734317858,10.714124734317858,12.590802633641049
473,10.714124734317858,10.714124734317858,12.590802633641049
474,10.714124734317858,10.714124734317858,12.590802633641049
475,10.714124734317858,10.714124734317858,12.590802633641049
476,10.714124734317858,10.714124734317858,12.590802633641049
477,10.714124734317858,10.714124734317858,12.590802633641049
478,10.714124734317858,10.714124734317858,12.590802633641049
479,10.714124734317858,10.714124734317858,12.590802633641049
480,10.714124734317858,10.714124734317858,12.590802633641049
481,10.714124734317858,10.714124734317858,12.590802633641049
482,10.714124734317858,10.714124734317858,12.590802633641049
483,10.714124734317858,10.714124734317858,12.590802633641049
484,10.714124734317858,10.714124734317858,12.590802633641049
485,10.714124734317858,10.714124734317858,12.590802633641049
486,10.714124734317858,10.714124734317858,12.590802633641049
487,10.714124734317858,10.714124734317858,12.590802633641049
488,10.714124734317858,10.714124734317858,12.590802633641049
489,10.714124734317858,10.714124734317858,12.590802633641049
490,10.714124734317858,10.714124734317858,12.590802633641049
491,10.714124734317858,10.714124734317858,12.590802633641049
492,10.714124734317858,10.714124734317858,12.590802633641049
493,10.714124734317858,10.714124734317858,12.590802633641049
494,10.714124734317858,10.714124734317858,12.590802633641049
495,10.714124734317858,10.714124734317858,12.590802633641049
496,10.714124734317858,10.714124734317858,12.590802633641049
497,10.714124734317858,10.714124734317858,12.590802633641049
498,10.714124734317858,10.714124734317858,12.590802633641049
499,10.714124734317858,10.714124734317858,12.590802633641049
500,10.714124734317858,10.714124734317858,12.590802633641049
501,10.714124734317858,10.714124734317858,12.590802633641049
502,10.714124734317858,10.714124734317858,12.590802633641049
503,10.714124734317858,10.714124734317858,12.590802633641049
504,10.714124734317858,10.714124734317858,12.590802633641049
505,7.26786168283345,7.26786168283345,10.85061039972318
506,7.26786168283345,7.26786168283345,10.85061039972318
507,7.26786168283345,7.26786168283345,10.85061039972318
508,7.26786168283345,7.26786168283345,10.85061039972318
509,7.26786168283345,7.26786168283345,10.85061039972318
510,7.26786168283345,7.26786168283345,10.85061039972318
511,7.26786168283345,7.26786168283345,10.85061039972318
512,7.26786168283345,7.26786168283345,10.85061039972318
513,7.26786168283345,7.26786168283345,10.85061039972318
514,7.26786168283345,7.26786168283345,10.85061039972318
515,7.26786168283345,7.26786168283345,10.85061039972318
516,7.26786168283345,7.26786168283345,10.85061039972318
517,7.26786168283345,7.26786168283345,10.85061039972318
518,7.26786168283345,7.26786168283345,10.85061039972318
519,7.26786168283345,7.26786168283345,10.85061039972318
520,7.26786168283345,7.26786168283345,10.85061039972318
521,7.26786168283345,7.26786168283345,10.85061039972318
522,7.26786168283345,7.26786168283345,10.85061039972318
523,7.26786168283345,7.26786168283345,10.85061039972318
524,7.26786168283345,7.26786168283345,10.85061039972318
525,7.26786168283345,7.26786168283345,10.85061039972318
526,7.26786168283345,7.26786168283345,10.85061039972318
527,7.26786168283345,7.26786168283345,10.85061039972318
528,7.26786168283345,7.26786168283345,10.85061039972318
529,7.26786168283345,7.26786168283345,10.85061039972318
530,7.26786168283345,7.26786168283345,10.85061039972318
531,7.26786168283345,7.26786168283345,10.85061039972318
532,7.26786168283345,7.26786168283345,10.85061039972318
533,7.26786168283345,7.26786168283345,10.85061039972318
534,7.26786168283345,7.26786168283345,10.85061039972318
535,7.26786168283345,7.26786168283345,10.85061039972318
536,7.26786168283345,7.26786168283345,10.85061039972318
