cement_1_co2,cement_2_co2,dac_1_co2,dac_2_co2,dac_3_co2,ng_1_co2,ng_2_co2,ng_3_co2
0.13122855664155975,0.02406988011207447,2.6283679450554727e-5,2.7543627401592363e-5,2.7543627401592363e-5,2.296639229526085,0.21779532858535214,0.003060010059556792
0.13073329791612548,0.024555999033551584,2.6095587631792286e-5,2.7102803256861307e-5,2.7102803256861307e-5,2.290907725296373,0.21796075856548588,0.00304731160484824
0.13075435309156247,0.024532841487468895,2.632243200945829e-5,2.686167309453846e-5,2.686167309453846e-5,2.2657609686221254,0.21731615867596418,0.003029839630051208
0.13126742946822811,0.024027517781921612,2.6329862544224347e-5,2.716568944978785e-5,2.716568944978785e-5,2.249930566265063,0.21705236989421364,0.0030263040514481375
0.13073880116776748,0.024549473329015557,2.618374218204966e-5,2.7029567262403803e-5,2.7029567262403803e-5,2.212272710495184,0.21687373471760693,0.0030068742100968927
0.13073880179493755,0.02454942468910597,2.621384035109231e-5,2.6932050844255122e-5,2.6932050844255122e-5,2.17704601128023,0.21716493439562695,0.002999684819498695
0.13069915621090286,0.024597426817194318,2.6083876837486615e-5,2.699938497051256e-5,2.699938497051256e-5,2.1675828329051465,0.21712097561278737,0.0030190399348015346
0.1307230506387361,0.02457076673827251,2.6027373991858116e-5,2.701855743453964e-5,2.701855743453964e-5,2.1986225182322547,0.21721751698070188,0.0030106351875923134
0.13076615529483648,0.024523911202205314,2.5629938207466626e-5,2.6874395632407705e-5,2.6874395632407705e-5,2.2793415546451286,0.21741943481467618,0.0029995885187349275
0.13080166319878062,0.024480377909333606,2.559820741764415e-5,2.689881348874286e-5,2.689881348874286e-5,2.410380540061916,0.2175913680189081,0.002958312241665067
0.13078076820617396,0.024503394171465485,2.5978080941797665e-5,2.69537154138413e-5,2.69537154138413e-5,2.3319298863271536,0.21745470255988228,0.0029562379025457664
0.1308354522508754,0.024445072045666025,2.5481439860767654e-5,2.7330208461413575e-5,2.7330208461413575e-5,2.148149003762869,0.21692452415724087,0.0029531331943485244
0.13079823560237522,0.02448717108277015,2.555190179799469e-5,2.743192817739315e-5,2.743192817739315e-5,1.9113948177562512,0.21631260646676015,0.0029596212660161856
0.1307974634350212,0.024490556066636218,2.5632402658041324e-5,2.751245813977519e-5,2.751245813977519e-5,1.6923188818487525,0.21584937234450896,0.0029418971501239785
