BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
AnnualSum,5.340247825844384e7,8.49355445874415e6,-1.0034917838780902e7,0.0,0.0,0.0,0.0,3.063319912159286e7,0.0,-8.2494314e7,4.7948515484941944e7,2.406755339644212e7,-2.8435200137573138e7,0.0,0.0,0.0,0.0,-2.001679274381089e7,0.0,-2.3564076e7,2.2114734880385228e7,1.3892284049704694e6,-1.6413379075738043e6,0.0,0.0,0.0,0.0,-1.0616406377781883e7,0.0,-1.1246219e7
t2566,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9367.0,-0.0,-9367.0,2586.4056943235287,5455.594305676472,-0.0,0.0,0.0,0.0,0.0,-5367.0,-0.0,-2675.0,5277.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1277.0
t2567,0.0,4181.320252853942,-0.0,0.0,0.0,0.0,0.0,4193.679747146058,-0.0,-8375.0,2585.6797471460573,0.0,-0.0,0.0,0.0,0.0,0.0,-193.67974714605725,-0.0,-2392.0,5141.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1141.0
t2568,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7490.0,-0.0,-7490.0,2586.4056943235287,3042.5943056764713,-0.0,0.0,0.0,0.0,0.0,-3490.0,-0.0,-2139.0,5021.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1021.0
t2569,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6852.0,-0.0,-6852.0,2586.4056943235287,2222.5943056764713,-0.0,0.0,0.0,0.0,0.0,-2852.0,-0.0,-1957.0,4934.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-934.0
t2570,0.0,1755.1411650892924,-0.0,0.0,0.0,0.0,0.0,4731.858834910708,-0.0,-6487.0,2584.8588349107076,0.0,-0.0,0.0,0.0,0.0,0.0,-731.8588349107076,-0.0,-1853.0,4884.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-884.0
t2571,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6289.0,-0.0,-6289.0,2173.7344624237458,1911.2655375762542,-0.0,0.0,0.0,0.0,0.0,-2289.0,-0.0,-1796.0,4858.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-858.0
t2572,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6208.0,-0.0,-6208.0,1916.2868881363336,2064.713111863666,-0.0,0.0,0.0,0.0,0.0,-2208.0,-0.0,-1773.0,4846.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-846.0
t2573,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6345.0,-0.0,-6345.0,2171.9153527747285,1985.0846472252715,-0.0,0.0,0.0,0.0,0.0,-2345.0,-0.0,-1812.0,4865.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-865.0
t2574,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6882.0,-0.0,-6882.0,1506.9060867336802,3341.0939132663198,-0.0,0.0,0.0,0.0,0.0,-2882.0,-0.0,-1966.0,4938.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-938.0
t2575,2842.4123775924486,0.0,-0.0,0.0,0.0,0.0,0.0,4840.587622407551,-0.0,-7683.0,6186.851668330583,0.0,-0.0,0.0,0.0,0.0,0.0,-3992.8516683305834,-0.0,-2194.0,1894.7359540769676,0.0,-0.0,0.0,0.0,0.0,0.0,-847.7359540769676,-0.0,-1047.0
t2576,9491.692036826,0.0,-5721.692036826,0.0,0.0,0.0,0.0,4740.0,-0.0,-8510.0,8330.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2430.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1160.0,-0.0,-1160.0
t2577,12688.0,0.0,-0.0,0.0,0.0,0.0,0.0,-3765.0,-0.0,-8923.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2549.0,-0.0,-2549.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1216.0,-0.0,-1216.0
t2578,16299.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7147.0,-0.0,-9152.0,0.0,0.0,-3286.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2614.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1247.0,-0.0,-1247.0
t2579,16501.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7172.0,-0.0,-9329.0,0.0,0.0,-3235.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2665.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1272.0,-0.0,-1272.0
t2580,16594.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7183.0,-0.0,-9411.0,0.0,0.0,-3212.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2688.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1283.0,-0.0,-1283.0
t2581,16564.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7179.0,-0.0,-9385.0,0.0,0.0,-3220.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2680.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1279.0,-0.0,-1279.0
t2582,21393.039163169826,0.0,-8043.039163169827,0.0,0.0,0.0,0.0,-3961.0,-0.0,-9389.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2681.0,-0.0,-2681.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1280.0,-0.0,-1280.0
t2583,17720.49406721848,0.0,-1252.4940672184784,0.0,0.0,0.0,0.0,-7168.0,-0.0,-9300.0,0.0,0.0,-3244.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2656.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1268.0,-0.0,-1268.0
t2584,13142.062862338453,0.0,-113.06286233845276,0.0,0.0,0.0,0.0,-3866.0,-0.0,-9163.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2617.0,-0.0,-2617.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1249.0,-0.0,-1249.0
t2585,9171.420219632486,0.0,-0.0,0.0,0.0,0.0,0.0,-35.420219632485896,-0.0,-9136.0,17632.18843482604,0.0,-13811.608654458525,0.0,0.0,0.0,0.0,-1210.579780367514,-0.0,-2610.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1246.0,-0.0,-1246.0
t2586,4396.45858147462,0.0,-0.0,0.0,0.0,0.0,0.0,4779.54141852538,-0.0,-9176.0,9873.212355703898,0.0,-1353.2123557038976,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2620.0,130.54141852538032,0.0,-0.0,0.0,0.0,0.0,0.0,1120.4585814746197,-0.0,-1251.0
t2587,353.0268894064885,8043.039163169827,-0.0,0.0,0.0,0.0,0.0,783.9339474236849,-0.0,-9180.0,1435.9332825208107,0.0,-0.0,0.0,0.0,0.0,0.0,1186.0667174791895,-0.0,-2622.0,2329.440070893647,892.5605940092275,-0.0,0.0,0.0,0.0,0.0,-1970.0006649028744,-0.0,-1252.0
t2588,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9428.0,-0.0,-9428.0,583.6759705899483,8009.3240294100515,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2693.0,3670.236880702621,1142.763119297379,-0.0,0.0,0.0,0.0,0.0,-3528.0,-0.0,-1285.0
t2589,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9490.0,-0.0,-9490.0,566.1413400746769,7633.858659925323,-0.0,0.0,0.0,0.0,0.0,-5490.0,-0.0,-2710.0,4628.306839770321,665.693160229679,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1294.0
t2590,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8880.0,-0.0,-8880.0,623.6658477626959,7812.334152237304,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2536.0,3769.9594838360185,421.04051616398147,-0.0,0.0,0.0,0.0,0.0,-2980.0,-0.0,-1211.0
t2591,0.0,5633.618270942278,-0.0,0.0,0.0,0.0,0.0,2391.3817290577217,-0.0,-8025.0,683.3817290577217,0.0,-0.0,0.0,0.0,0.0,0.0,1608.6182709422783,-0.0,-2292.0,2716.564064844054,2377.435935155946,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1094.0
t2592,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7210.0,-0.0,-7210.0,494.60182670911877,4774.3981732908815,-0.0,0.0,0.0,0.0,0.0,-3210.0,-0.0,-2059.0,4519.237456785686,463.76254321431406,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-983.0
t2593,0.0,3428.0004480477273,-0.0,0.0,0.0,0.0,0.0,3242.999551952272,-0.0,-6671.0,1150.697459349592,0.0,-0.0,0.0,0.0,0.0,0.0,754.302540650408,-0.0,-1905.0,4906.30209260268,0.0,-0.0,0.0,0.0,0.0,0.0,-3997.30209260268,-0.0,-909.0
t2594,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6372.0,-0.0,-6372.0,1190.0981300275216,3000.9018699724784,-0.0,0.0,0.0,0.0,0.0,-2372.0,-0.0,-1819.0,4868.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-868.0
t2595,0.0,3131.0285152826773,-0.0,0.0,0.0,0.0,0.0,3072.9714847173223,-0.0,-6204.0,1329.9055320173115,0.0,-0.0,0.0,0.0,0.0,0.0,442.09446798268846,-0.0,-1772.0,4361.065952700011,0.0,-0.0,0.0,0.0,0.0,0.0,-3515.0659527000107,-0.0,-846.0
t2596,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6173.0,-0.0,-6173.0,892.0240684289782,3406.5138167078894,-0.0,0.0,0.0,0.0,0.0,-2535.5378851368678,-0.0,-1763.0,4479.462114863132,0.0,-0.0,0.0,0.0,0.0,0.0,-3637.4621148631322,-0.0,-842.0
t2597,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6352.0,-0.0,-6352.0,572.17164840722,3593.82835159278,-0.0,0.0,0.0,0.0,0.0,-2352.0,-0.0,-1814.0,4866.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-866.0
t2598,0.0,4056.9695274852947,-0.0,0.0,0.0,0.0,0.0,2861.0304725147053,-0.0,-6918.0,837.0304725147054,0.0,-0.0,0.0,0.0,0.0,0.0,1138.9695274852947,-0.0,-1976.0,4943.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-943.0
t2599,2656.800301718934,0.0,-0.0,0.0,0.0,0.0,0.0,5147.199698281066,-0.0,-7804.0,5122.957131717328,0.0,-0.0,0.0,0.0,0.0,0.0,-2893.9571317173277,-0.0,-2229.0,3317.2425665637384,0.0,-0.0,0.0,0.0,0.0,0.0,-2253.2425665637384,-0.0,-1064.0
t2600,8847.508949970861,0.0,-4952.508949970861,0.0,0.0,0.0,0.0,4725.0,-0.0,-8620.0,8362.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2462.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1175.0,-0.0,-1175.0
t2601,15478.591346863874,0.0,-0.0,0.0,0.0,0.0,0.0,-6481.591346863874,-0.0,-8997.0,0.0,0.0,-2686.5913468638737,0.0,0.0,0.0,0.0,5255.591346863874,-0.0,-2569.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1226.0,-0.0,-1226.0
t2602,13125.0,0.0,-0.0,0.0,0.0,0.0,0.0,-3894.0,-0.0,-9231.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2636.0,-0.0,-2636.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1258.0,-0.0,-1258.0
t2603,16596.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7183.0,-0.0,-9413.0,0.0,0.0,-3211.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2689.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1283.0,-0.0,-1283.0
t2604,16689.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7194.0,-0.0,-9495.0,0.0,0.0,-3189.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2711.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1294.0,-0.0,-1294.0
t2605,24713.039163169826,0.0,-8043.039163169827,0.0,0.0,0.0,0.0,-7192.0,-0.0,-9478.0,0.0,0.0,-3193.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2707.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1292.0,-0.0,-1292.0
t2606,16673.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7192.0,-0.0,-9481.0,0.0,0.0,-3192.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2708.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1292.0,-0.0,-1292.0
t2607,21428.039163169826,0.0,-8043.039163169827,0.0,0.0,0.0,0.0,-3972.0,-0.0,-9413.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2689.0,-0.0,-2689.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1283.0,-0.0,-1283.0
t2608,16506.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7172.0,-0.0,-9334.0,0.0,0.0,-3234.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2666.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1272.0,-0.0,-1272.0
t2609,13025.600383358993,0.0,-0.0,0.0,0.0,0.0,0.0,-3705.600383358993,-0.0,-9320.0,227.39961664100701,0.0,-0.0,0.0,0.0,0.0,0.0,2434.600383358993,-0.0,-2662.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1271.0,-0.0,-1271.0
t2610,5535.607203992465,0.0,-0.0,0.0,0.0,0.0,0.0,3750.3927960075353,-0.0,-9286.0,14169.44889209118,0.0,-6501.056096083646,0.0,0.0,0.0,0.0,-5016.392796007535,-0.0,-2652.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1266.0,-0.0,-1266.0
t2611,1514.0122267329816,695.8439175937247,-0.0,0.0,0.0,0.0,0.0,6965.143855673294,-0.0,-9175.0,5585.143855673294,0.0,-0.0,0.0,0.0,0.0,0.0,-2965.1438556732937,-0.0,-2620.0,5251.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1251.0
t2612,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9350.0,-0.0,-9350.0,796.2446574399922,7223.755342560008,-0.0,0.0,0.0,0.0,0.0,-5350.0,-0.0,-2670.0,5275.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1275.0
t2613,0.0,5977.447206499608,-0.0,0.0,0.0,0.0,0.0,3591.552793500392,-0.0,-9569.0,2324.552793500392,0.0,-0.0,0.0,0.0,0.0,0.0,408.447206499608,-0.0,-2733.0,5304.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1304.0
t2614,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8983.0,-0.0,-8983.0,2025.222237910706,5522.777762089294,-0.0,0.0,0.0,0.0,0.0,-4983.0,-0.0,-2565.0,5225.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1225.0
t2615,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8108.0,-0.0,-8108.0,1797.8725968551835,4625.1274031448165,-0.0,0.0,0.0,0.0,0.0,-4108.0,-0.0,-2315.0,5106.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1106.0
t2616,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7267.0,-0.0,-7267.0,1880.9141563664587,3461.085843633541,-0.0,0.0,0.0,0.0,0.0,-3267.0,-0.0,-2075.0,4990.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-990.0
t2617,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6718.0,-0.0,-6718.0,2343.5375104730256,2292.4624895269744,-0.0,0.0,0.0,0.0,0.0,-2718.0,-0.0,-1918.0,4916.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-916.0
t2618,0.0,1756.508959265469,-0.0,0.0,0.0,0.0,0.0,4661.4910407345305,-0.0,-6418.0,2494.491040734531,0.0,-0.0,0.0,0.0,0.0,0.0,-661.491040734531,-0.0,-1833.0,4875.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-875.0
t2619,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6266.0,-0.0,-6266.0,2514.4221571739918,1540.5778428260082,-0.0,0.0,0.0,0.0,0.0,-2266.0,-0.0,-1789.0,4854.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-854.0
t2620,0.0,1420.9406275193655,-0.0,0.0,0.0,0.0,0.0,4781.059372480635,-0.0,-6202.0,2552.0593724806345,0.0,-0.0,0.0,0.0,0.0,0.0,-781.0593724806345,-0.0,-1771.0,4845.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-845.0
t2621,0.0,1817.3723516272935,-0.0,0.0,0.0,0.0,0.0,4539.627648372707,-0.0,-6357.0,2355.6276483727065,0.0,-0.0,0.0,0.0,0.0,0.0,-539.6276483727065,-0.0,-1816.0,4867.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-867.0
t2622,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6865.0,-0.0,-6865.0,2170.8215747386275,2655.1784252613725,-0.0,0.0,0.0,0.0,0.0,-2865.0,-0.0,-1961.0,4936.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-936.0
t2623,2831.494020188124,0.0,-0.0,0.0,0.0,0.0,0.0,4839.505979811876,-0.0,-7671.0,7176.205823397685,0.0,-0.0,0.0,0.0,0.0,0.0,-4985.205823397685,-0.0,-2191.0,899.3001564141914,0.0,-0.0,0.0,0.0,0.0,0.0,145.6998435858086,-0.0,-1045.0
t2624,9357.032295506,0.0,-0.0,0.0,0.0,0.0,0.0,-881.0322955060001,-0.0,-8476.0,2694.967704494,0.0,-0.0,0.0,0.0,0.0,0.0,-274.9677044939999,-0.0,-2420.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1156.0,-0.0,-1156.0
t2625,16068.182646697389,0.0,-557.1826466973889,0.0,0.0,0.0,0.0,-6557.0,-0.0,-8954.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2557.0,-0.0,-2557.0,0.0,0.0,-2779.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1221.0
t2626,16459.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7167.0,-0.0,-9292.0,0.0,0.0,-3246.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2654.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1267.0,-0.0,-1267.0
t2627,13568.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4026.0,-0.0,-9542.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2725.0,-0.0,-2725.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1301.0,-0.0,-1301.0
t2628,16877.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7217.0,-0.0,-9660.0,0.0,0.0,-3141.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2759.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1317.0,-0.0,-1317.0
t2629,16870.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7216.0,-0.0,-9654.0,0.0,0.0,-3143.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2757.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1316.0,-0.0,-1316.0
t2630,23962.15505002392,0.0,-7080.155050023921,0.0,0.0,0.0,0.0,-7218.0,-0.0,-9664.0,23137.89750393563,0.0,-26277.89750393563,0.0,0.0,0.0,0.0,5900.0,-0.0,-2760.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1318.0,-0.0,-1318.0
t2631,16787.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7206.0,-0.0,-9581.0,0.0,0.0,-3164.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2736.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1306.0,-0.0,-1306.0
t2632,18903.31611935362,0.0,-5445.316119353622,0.0,0.0,0.0,0.0,-3993.0,-0.0,-9465.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2703.0,-0.0,-2703.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1290.0,-0.0,-1290.0
t2633,12836.348855017372,0.0,-8043.039163169827,0.0,0.0,0.0,0.0,4588.690308152455,-0.0,-9382.0,25438.599302204828,0.0,-16890.908994052374,0.0,0.0,0.0,0.0,-5867.690308152455,-0.0,-2680.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1279.0,-0.0,-1279.0
t2634,5451.899797225977,0.0,-0.0,0.0,0.0,0.0,0.0,3799.1002027740233,-0.0,-9251.0,12366.926938338787,0.0,-4664.826735564764,0.0,0.0,0.0,0.0,-5060.100202774023,-0.0,-2642.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1261.0,-0.0,-1261.0
t2635,1179.1825996670336,1467.063684099916,-0.0,0.0,0.0,0.0,0.0,6378.75371623305,-0.0,-9025.0,4956.75371623305,0.0,-0.0,0.0,0.0,0.0,0.0,-2378.7537162330505,-0.0,-2578.0,5231.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1231.0
t2636,0.0,5905.712397819793,-0.0,0.0,0.0,0.0,0.0,3218.2876021802067,-0.0,-9124.0,1824.2876021802065,0.0,-0.0,0.0,0.0,0.0,0.0,781.7123978197935,-0.0,-2606.0,5244.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1244.0
t2637,0.0,6263.241191168465,-0.0,0.0,0.0,0.0,0.0,3006.7588088315356,-0.0,-9270.0,1654.7588088315356,0.0,-0.0,0.0,0.0,0.0,0.0,993.2411911684644,-0.0,-2648.0,5264.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1264.0
t2638,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8744.0,-0.0,-8744.0,566.7129719428021,6674.287028057198,-0.0,0.0,0.0,0.0,0.0,-4744.0,-0.0,-2497.0,5192.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1192.0
t2639,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8003.0,-0.0,-8003.0,936.1978189090914,5351.802181090909,-0.0,0.0,0.0,0.0,0.0,-4003.0,-0.0,-2285.0,5091.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1091.0
t2640,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7237.0,-0.0,-7237.0,612.1636050501459,4691.836394949854,-0.0,0.0,0.0,0.0,0.0,-3237.0,-0.0,-2067.0,4986.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-986.0
t2641,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6672.0,-0.0,-6672.0,670.7552611412372,3906.244738858763,-0.0,0.0,0.0,0.0,0.0,-2672.0,-0.0,-1905.0,4909.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-909.0
t2642,0.0,3424.877096814541,-0.0,0.0,0.0,0.0,0.0,2916.122903185459,-0.0,-6341.0,727.1229031854592,0.0,-0.0,0.0,0.0,0.0,0.0,1083.877096814541,-0.0,-1811.0,4864.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-864.0
t2643,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6150.0,-0.0,-6150.0,528.2294484832968,3378.770551516703,-0.0,0.0,0.0,0.0,0.0,-2150.0,-0.0,-1757.0,4838.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-838.0
t2644,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6065.0,-0.0,-6065.0,557.2541811227891,3239.7458188772107,-0.0,0.0,0.0,0.0,0.0,-2065.0,-0.0,-1732.0,4827.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-827.0
t2645,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6112.0,-0.0,-6112.0,452.64184035010805,3405.358159649892,-0.0,0.0,0.0,0.0,0.0,-2112.0,-0.0,-1746.0,4833.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-833.0
t2646,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6317.0,-0.0,-6317.0,394.4811415214278,3726.5188584785724,-0.0,0.0,0.0,0.0,0.0,-2317.0,-0.0,-1804.0,4861.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-861.0
t2647,2085.406264225958,0.0,-0.0,0.0,0.0,0.0,0.0,4536.593735774042,-0.0,-6622.0,5095.851538427819,0.0,-0.0,0.0,0.0,0.0,0.0,-3204.851538427819,-0.0,-1891.0,2234.7421973462233,0.0,-0.0,0.0,0.0,0.0,0.0,-1331.7421973462233,-0.0,-903.0
t2648,6922.238594341661,0.0,-0.0,0.0,0.0,0.0,0.0,295.76140565833884,-0.0,-7218.0,3340.761405658339,0.0,-0.0,0.0,0.0,0.0,0.0,-1279.7614056583388,-0.0,-2061.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,984.0,-0.0,-984.0
t2649,13997.334192343864,0.0,-0.0,0.0,0.0,0.0,0.0,-6114.334192343864,-0.0,-7883.0,0.0,0.0,-2788.334192343864,0.0,0.0,0.0,0.0,5039.334192343864,-0.0,-2251.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1075.0,-0.0,-1075.0
t2650,15400.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7040.0,-0.0,-8360.0,0.0,0.0,-3512.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2388.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1140.0,-0.0,-1140.0
t2651,22200.660055459586,0.0,-6510.660055459586,0.0,0.0,0.0,0.0,-7075.0,-0.0,-8615.0,0.0,0.0,-3440.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2460.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1175.0,-0.0,-1175.0
t2652,12371.0,0.0,-0.0,0.0,0.0,0.0,0.0,-3670.0,-0.0,-8701.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2484.0,-0.0,-2484.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1186.0,-0.0,-1186.0
t2653,15783.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7086.0,-0.0,-8697.0,0.0,0.0,-3416.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2484.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1186.0,-0.0,-1186.0
