t105,-4615.96366402354,-2841.4819364207624
t106,-5900.0,1536.0
t107,-4877.3529726010875,1530.0
t108,-1581.9567192464574,4000.0
t109,3119.0,1489.0
t110,-5246.136882972969,4000.0
t111,2206.5446557935957,1470.0
t112,-5900.0,1479.0
t113,-4277.411136107008,-4000.0
t114,-5900.0,-4000.0
t115,-5900.0,-4000.0
t116,-5900.0,-4000.0
t117,-5900.0,-4000.0
t118,-1966.5126182091371,-778.4482186210362
t119,-5795.0,-4000.0
t120,-4937.0,-4000.0
t121,-4824.770124778469,-3551.229875221531
t122,-4071.0,-4000.0
t123,-5900.0,-2015.0
t124,-5900.0,-518.749845293861
t125,-5900.0,-132.86780052778545
t126,1371.6129616594667,-2078.57379848964
t127,-5900.0,-3288.060946043619
t128,-5900.0,-599.1846035330341
t129,-5900.0,-1114.140725375103
t130,-1690.6491962302098,1486.0
t131,-2046.7565337772867,1479.0
t132,2371.566139100574,1458.0
t133,5900.0,1434.0
t134,-4379.3321965610885,1421.0
t135,-5900.0,4000.0
t136,-4485.210683528608,1408.0
t137,-5900.0,-3994.8951694011994
t138,-5900.0,-4000.0
t139,-5900.0,-4000.0
t140,-5900.0,-4000.0
t141,-5900.0,-3312.343433105805
t142,-5900.0,-3141.279824221787
t143,119.68555355271201,-4000.0
t144,-4553.404726157961,-3878.595273842039
t145,-2312.047807195154,-2972.1086509545603
t146,-4139.891504052649,-3340.108495947351
t147,-3296.0,-4000.0
t148,-3221.0,-4000.0
t149,-3293.0,-4000.0
t150,-3741.843450074697,-3829.156549925303
t151,-4696.319534704166,-3376.6804652958344
t152,-5900.0,-2534.6109278021104
t153,-3536.9110025523933,1247.0
t154,4039.6531877957605,1291.0
t155,5900.0,1303.0
t156,5900.0,1293.0
t157,5900.0,1269.0
t158,5900.0,1242.0
t159,292.6922569048729,1224.0
t160,-5900.0,4000.0
t161,-5900.0,-839.00834302658
t162,-5900.0,-4000.0
t163,-5900.0,-1934.7706540464355
t164,1528.462576211704,-3435.423413041877
t165,1087.5342398948924,-4000.0
t166,-5187.0,-4000.0
t167,-4597.0,-4000.0
t168,-3948.0,-4000.0
t169,-3404.0,-4000.0
t170,-3089.0,-4000.0
t171,-2902.0,-4000.0
t172,-614.3510233898251,-4000.0
t173,-2904.0,-4000.0
t174,-3105.0,-4000.0
t175,20.03639985291329,-4000.0
t176,-3901.0,-4000.0
t177,-2139.2857255696863,1154.0
t178,2544.0,1214.0
t179,5900.0,1252.0
t180,5900.0,1689.2906915114472
t181,5900.0,1280.0
t182,5900.0,1272.0
t183,5900.0,1268.0
t184,-310.7738524701963,4000.0
t185,-5900.0,34.62186666597063
t186,-5900.0,-4000.0
t187,-5900.0,-4000.0
t188,-5900.0,-4000.0
t189,-5900.0,-4000.0
t190,-5791.0,-4000.0
t191,521.4380584871449,-4000.0
t192,-4276.0,-4000.0
t193,-3813.0,-4000.0
t194,-4604.4639186609165,-2985.536081339084
t195,1709.2951159165382,-2262.256922754351
t196,-3536.0,-4000.0
t197,-4358.443518908169,-3449.5564810918313
t198,-4592.0,-4000.0
t199,-5900.0,-4000.0
t200,1069.1023159509532,-3844.0631527811265
t201,-5900.0,766.892709483277
t202,-5900.0,1487.0
t203,4300.52901874388,1487.0
t204,3087.0,1474.0
t205,-1171.7934340551074,4000.0
t206,5900.0,1434.0
t207,5900.0,1414.0
t208,-5900.0,2082.920306156744
t209,-5900.0,407.3962533546264
t210,-5900.0,-4000.0
t211,-5900.0,-4000.0
t212,-5900.0,-4000.0
t213,-5900.0,-4000.0
t214,-5826.069576311396,-4000.0
t215,1898.155533142323,-4000.0
t216,-4600.0,-4000.0
t217,-4029.0,-4000.0
t218,-3745.0,-4000.0
t219,-3589.0,-4000.0
t220,1493.3763144892446,-4000.0
t221,-3797.0,-4000.0
t222,-4521.0,-4000.0
t223,-5893.0,-4000.0
t224,1417.0391631698267,-4000.0
t225,-5899.1757320032075,1454.0
t226,296.04306067466496,1461.0
t227,-3686.7276956183778,1462.0
t228,3033.0,1448.0
t229,5900.0,1424.0
t230,-204.65801264645415,4000.0
t231,2930.0,1399.0
t232,-5900.0,1408.0
t233,-4594.646884155011,-2391.7581385855055
t234,-5900.0,-4000.0
t235,-5900.0,-4000.0
t236,-5900.0,-4000.0
t237,-5900.0,-4000.0
t238,917.8771883255679,-4000.0
t239,-5297.0,-4000.0
t240,-4468.0,-4000.0
t241,-3942.0,-4000.0
t242,-3679.0,-4000.0
t243,-3558.0,-4000.0
t244,-3592.0,-4000.0
t245,-3830.0,-4000.0
t246,-4721.333472508377,-3891.666527491623
t247,-5900.0,-4000.0
t248,1321.0391631698267,-4000.0
t249,-5255.482500722122,1462.0
t250,2438.530967496299,1453.0
t251,-1867.4639405437774,1448.0
t252,-63.560733001060726,1436.0
t253,5900.0,3623.444453019576
t254,740.1938520238036,1408.0
t255,-4286.865065779453,4000.0
t256,-5900.0,1404.0
t257,-5900.0,-562.9972969502442
t258,-5900.0,-3859.768101176111
t259,-5900.0,-1758.7571615338766
t260,-5900.0,-1591.8689148363892
t261,-5900.0,-4000.0
t262,-5900.0,-3739.9848688046877
t263,-5327.250161644216,-3947.749838355784
t264,1120.1075411491922,-3681.490186122457
t265,238.8583450196047,-3977.8482553447775
t266,-3529.0,-4000.0
t267,-3381.0,-4000.0
t268,-3378.0,-4000.0
t269,-3607.0,-4000.0
t270,-4322.0,-4000.0
t271,-5608.0,-4000.0
t272,-5900.0,-4000.0
t273,480.3012891657038,-4000.0
t274,-5900.0,-4000.0
t275,-3665.219331168842,-4000.0
t276,-3308.7721708270055,-4000.0
t277,-5900.0,-3293.6819789243136
t278,-5900.0,-2676.927393899445
t279,-5900.0,2145.7690276195
t280,-5900.0,705.0696829719236
t281,-5222.998707015986,-4000.0
t282,-5900.0,-4000.0
t283,-5900.0,-4000.0
t284,-5900.0,-4000.0
t285,-2993.8615494396586,-4000.0
t286,-5900.0,-4000.0
t287,-5251.0,-4000.0
t288,-4405.0,-4000.0
t289,1609.0411463722835,-4000.0
t290,-3513.0,-4000.0
t291,-3371.0,-4000.0
t292,-3344.0,-4000.0
t293,-3542.0,-4000.0
t294,-5900.0,-2317.0
t295,609.6206633550223,-2067.5815001851956
t296,-5900.0,-2622.418794811981
t297,-5900.0,-4000.0
t298,-5900.0,-1718.2407631729561
t299,-1560.4108689977784,1440.0
t300,-4248.721395187837,1434.0
t301,-809.6687778151218,1421.0
t302,1025.3023840259693,1415.0
t303,2953.0,1409.0
t304,-1907.159272297551,2518.489300027344
t305,-5749.292988893438,-1832.3224972968128
t306,-5900.0,-4000.0
t307,-5900.0,-4000.0
t308,-5900.0,-4000.0
t309,-5900.0,-4000.0
t310,-5900.0,-4000.0
t311,179.59430567647132,-4000.0
t312,-4931.0,-4000.0
t313,-4341.0,-4000.0
t314,-3996.0,-4000.0
t315,-3802.0,-4000.0
t316,-375.4056943235287,-4000.0
t317,-3823.0,-4000.0
t318,-4097.0,-4000.0
t319,-4611.0,-4000.0
t320,659.9549028812905,-4000.0
t321,-4151.15593033942,1324.0
t322,-5744.00416461407,1387.0
t323,-1426.6069368832368,1414.0
t324,5900.0,1404.0
t325,1915.7756281740976,4000.0
t326,5900.0,1356.0
t327,5900.0,1344.0
t328,519.4965835029288,1355.0
t329,-5900.0,1708.5179864659822
t330,-5900.0,-4000.0
t331,-5900.0,-4000.0
t332,-5900.0,-4000.0
t333,-5900.0,-4000.0
t334,-5900.0,-4000.0
t335,-5900.0,-4000.0
t336,-5321.0,-4000.0
t337,-4761.0,-4000.0
t338,-4426.0,-4000.0
t339,-4290.0,-4000.0
t340,-223.40569432352868,-4000.0
t341,-4367.0,-4000.0
t342,-4600.0,-4000.0
t343,-5002.0,-4000.0
t344,238.6512531873468,-4000.0
t345,-2662.4773617318406,1370.0
t346,5129.671527895232,1433.0
t347,3073.0,1467.0
t348,5900.0,1479.0
t349,5900.0,1478.0
t350,5468.774166609782,1463.0
t351,5900.0,1454.0
t352,1292.0670269525235,4000.0
t353,-5785.96575574158,1560.0
t354,-5900.0,-4000.0
t355,-5900.0,-4000.0
t356,-5900.0,-4000.0
t357,-5900.0,-4000.0
t358,-5900.0,-4000.0
t359,-5900.0,-4000.0
t360,-5707.0,-4000.0
t361,-5218.0,-4000.0
t362,-4963.0,-4000.0
t363,144.4777590246863,-4000.0
t364,-4864.0,-4000.0
t365,-5069.0,-4000.0
t366,-5604.0,-4000.0
t367,-5900.0,-4000.0
t368,904.0391631698267,-4000.0
t369,-4465.069148753464,1580.0
t370,-4803.510144425946,1614.0
t371,3408.0,1627.0
t372,5900.0,1614.0
t373,5900.0,1588.0
t374,5900.0,1570.0
t375,-5423.225613311345,4000.0
t376,-5900.0,1553.0
t377,-5900.0,-3648.124656239986
t378,-5900.0,-4000.0
t379,-5900.0,-4000.0
t380,-5900.0,-4000.0
t381,-5900.0,-4000.0
t382,-5900.0,-4000.0
t383,260.97512264510124,-4000.0
t384,-5028.0,-4000.0
t385,203.2888734250273,-4000.0
t386,-4080.0,-4000.0
t387,-3926.0,-4000.0
t388,-287.76296355401973,-4000.0
t389,-4084.0,-4000.0
t390,-4771.0,-4000.0
t391,-5900.0,-4000.0
t392,1295.0391631698267,-4000.0
t393,-3655.051515285994,-4000.0
t394,-3977.53822828752,1480.0
t395,-5900.0,4000.0
t396,4369.134494062797,1474.0
t397,-4791.726721242171,1466.0
t398,-2562.7913502276742,1464.0
t399,-2242.852571937241,1459.0
t400,-5900.0,478.3896528000305
t401,-5900.0,-4000.0
t402,-5900.0,-4000.0
t403,-5900.0,-4000.0
t404,-5900.0,-4000.0
t405,-5900.0,-4000.0
t406,-5900.0,-4000.0
t407,-5158.0,-4000.0
t408,15.324525059119424,-4000.0
t409,-3673.0,-4000.0
t410,-3368.0,-4000.0
t411,-527.0878121316678,-4000.0
t412,-3192.0,-4000.0
t413,-3428.0,-4000.0
t414,-4195.0,-4000.0
t415,-5601.0,-4000.0
t416,365.5943056764713,-4000.0
t417,-3848.0412849707645,1419.0
t418,-4454.890006433519,1428.0
t419,5900.0,1439.0
t420,981.2522826389577,4000.0
t421,5900.0,1434.0
t422,5900.0,1432.0
t423,5900.0,1425.0
t424,-4057.400638047573,1437.0
t425,-5900.0,2335.8162058778817
t426,-5900.0,-4000.0
t427,-5900.0,-4000.0
t428,-5900.0,-4000.0
t429,-5900.0,-4000.0
t430,-5900.0,-4000.0
t431,-5900.0,-4000.0
t432,-5249.0,-4000.0
t433,-4734.0,-4000.0
t434,-4488.0,-4000.0
t435,-4386.0,-4000.0
t436,-4405.0,-4000.0
t437,1758.5549122279663,-4000.0
t438,-5446.0,-4000.0
t439,-5900.0,-4000.0
t440,-5900.0,-441.2833140351024
t441,-5219.483475098333,1586.0
t442,1813.4285488606274,1578.0
t443,3287.0,1570.0
t444,5900.0,1550.0
t445,-224.4206597902339,4000.0
t446,5900.0,1510.0
t447,699.5742012194823,1493.0
t448,2421.950189261617,1777.2400323665788
t449,-4934.10036001094,-477.66715901389034
t450,-5900.0,-2372.7746040946467
t451,-5900.0,-1851.5155346404363
t452,-5900.0,-3433.6881264990016
t453,-5900.0,-4000.0
t454,-5900.0,-4000.0
t455,-1201.8483151291166,-4000.0
t456,-5025.0,-4000.0
t457,-4434.0,-4000.0
t458,-4100.0,-4000.0
t459,-3947.0,-4000.0
t460,-3913.0,-4000.0
t461,900.9447403223285,-4000.0
t462,-4866.0,-4000.0
t463,-5900.0,-4000.0
t464,-5900.0,-4000.0
t465,-5900.0,3075.0946236259924
t466,3142.0,2626.5969730422585
t467,1726.1650138648984,1504.0
t468,5900.0,1498.0
t469,5900.0,1481.0
t470,2541.5839920119433,4000.0
t471,-396.47443860321073,4000.0
t472,-5900.0,3516.8235136994545
t473,-4770.38814420536,1520.0
t474,-5900.0,-4000.0
t475,-744.0373422707125,-4000.0
t476,357.0391631698267,-4000.0
t477,-5900.0,-4000.0
t478,-5900.0,-4000.0
t479,-5900.0,-4000.0
t480,-5243.0,-4000.0
t481,-4690.0,-4000.0
t482,-4380.0,-4000.0
t483,-4190.0,-4000.0
t484,-4116.0,-4000.0
t485,-4185.0,-4000.0
t486,-4450.0,-4000.0
t487,1944.6819081071153,-4000.0
t488,-5900.0,-3590.2635261272553
t489,808.1242588667006,-2757.816333415938
t490,-5149.264394210003,-719.6517473326668
t491,-5900.0,1304.6464501637242
t492,-5900.0,1458.489181320915
t493,-5900.0,1399.2921666736156
t494,-3713.791305590153,968.3073433037147
t495,-5900.0,1414.9349697986302
t496,-5900.0,-1158.2757146983558
t497,-5900.0,-3299.2423611486047
t498,-5900.0,-4000.0
t499,-5900.0,-4000.0
t500,-5900.0,-4000.0
t501,-5900.0,-4000.0
t502,-5900.0,-4000.0
t503,-5900.0,-4000.0
t504,-5283.0,-4000.0
t505,810.489175797109,-4000.0
t506,763.0651989161215,-4000.0
t507,636.2022741331957,-4000.0
t508,835.0350565591498,-4000.0
t509,-4330.0,-4000.0
t510,-4557.0,-4000.0
t511,-4959.0,-4000.0
t512,-5399.0,-4000.0
t513,-3427.19088186482,1361.0
t514,-5900.0,2368.566359179449
t515,5900.0,4000.0
t516,-582.8731278983614,1428.0
t517,787.4114032162361,1420.0
t518,-694.83206300647,1409.0
t519,3678.2444876292775,1405.0
t520,-5900.0,4000.0
t521,-5900.0,-940.9968097621395
t522,-5900.0,-4000.0
t523,-5900.0,-4000.0
t524,-5900.0,-4000.0
t525,-5900.0,-4000.0
t526,-5900.0,-4000.0
t527,-5458.0,-4000.0
t528,879.0914950344606,-4000.0
t529,-4126.0,-4000.0
t530,-3842.0,-4000.0
t531,-3727.0,-4000.0
t532,-3733.0,-4000.0
t533,-3973.0,-4000.0
t534,-4704.0,-4000.0
t535,-5900.0,-4000.0
t536,-5900.0,-4000.0
t537,-5852.727777150079,-1122.26903261206
t538,-5900.0,1504.0
t539,-5900.0,1516.0
t540,1154.6881393211606,1514.0
t541,-317.3920417101999,1499.0
t542,-2914.668510705891,1489.0
t543,-3610.463673434544,1473.0
t544,-5900.0,-151.23562418267466
t545,-5900.0,-4000.0
t546,-5900.0,-4000.0
t547,-5900.0,-4000.0
t548,-5900.0,-4000.0
t549,-5900.0,-4000.0
t550,-5900.0,-4000.0
t551,-5194.0,-4000.0
t552,-4285.0,-4000.0
t553,-3707.0,-4000.0
t554,-3341.0,-4000.0
t555,-3162.0,-4000.0
t556,-93.81465763298502,-4000.0
t557,-3319.0,-4000.0
t558,-3994.0,-4000.0
t559,-5337.0,-4000.0
t560,-1984.1069949244315,-4000.0
t561,-5900.0,-584.4319121470062
t562,1507.4847636141276,1378.0
t563,2891.0,1380.0
t564,5900.0,1374.0
t565,1877.6873850238262,4000.0
t566,5900.0,4000.0
t567,1374.75166189624,1333.0
t568,599.3950588995413,4000.0
t569,-5900.0,1263.7907780357073
t570,-5900.0,-4000.0
t571,-5900.0,-4000.0
t572,-5900.0,-4000.0
t573,-5900.0,-4000.0
t574,-5776.0,-4000.0
t575,430.1916895889067,-4000.0
t576,-4042.0,-4000.0
t577,-3503.0,-4000.0
t578,-3232.0,-4000.0
t579,19.320875461497963,-4000.0
t580,-3117.0,-4000.0
t581,-3346.0,-4000.0
t582,-4087.0,-4000.0
t583,-5490.0,-4000.0
t584,-5900.0,-4000.0
t585,-3780.2385473113054,1409.0
t586,-4968.039116139469,1418.0
t587,-1370.668290627018,1424.0
t588,5900.0,1420.0
t589,2945.0,1406.0
t590,-1517.2924897235862,4000.0
t591,4146.842875205495,1383.0
t592,-5900.0,1380.0
t593,-5257.897314255097,1442.0
t594,-5900.0,-4000.0
t595,-5900.0,-4000.0
t596,-5900.0,-4000.0
t597,-5900.0,-4000.0
t598,1832.0391631698267,-4000.0
t599,-5477.399058935489,-3765.600941064511
t600,-4385.0,-4000.0
t601,-3825.0,-4000.0
t602,-3539.0,-4000.0
t603,-3404.0,-4000.0
t604,-3398.0,-4000.0
t605,-3632.0,-4000.0
t606,-4343.0,-4000.0
t607,-5737.0,-4000.0
t608,1561.0391631698267,-4000.0
t609,-5900.0,-108.16058214159602
t610,-5900.0,1432.0
t611,435.32264221971855,1428.0
t612,-1068.2671653913421,1418.0
t613,-2299.027863782696,1407.0
t614,-4015.1283336659526,1406.0
t615,-5900.0,4000.0
t616,-5900.0,1413.0
t617,-5900.0,-2285.9975268529743
t618,-5900.0,-3393.1727269002477
t619,-5900.0,-3620.1093042547477
t620,-5900.0,-3388.849243607123
t621,-5900.0,-4000.0
t622,1852.0391631698267,-4000.0
t623,-5244.0,-4000.0
t624,-4396.0,-4000.0
t625,408.1286950578567,-4000.0
t626,-3494.0,-4000.0
t627,-3343.0,-4000.0
t628,-3289.0,-4000.0
t629,517.6248686072377,-4000.0
t630,459.386091201515,-4000.0
t631,-1442.7540701145044,-4000.0
t632,-5900.0,-4000.0
t633,-5900.0,-4000.0
t634,-5900.0,-4000.0
t635,-4781.622053957805,-2897.564443214069
t636,-3680.621924055041,-2317.7430081697967
t637,-5077.230783497656,-1877.0991972017819
t638,-5900.0,-113.05865069402807
t639,-5900.0,-583.4866653361933
t640,-1874.4820007618746,-4000.0
t641,-5900.0,-4000.0
t642,-5900.0,-4000.0
t643,-5900.0,-4000.0
t644,-5900.0,-4000.0
t645,-5900.0,-4000.0
t646,-5767.0,-4000.0
t647,-5041.0,-4000.0
t648,-214.40569432352868,-4000.0
t649,-3713.0,-4000.0
t650,-3356.0,-4000.0
t651,-538.4056943235287,-4000.0
t652,-3106.0,-4000.0
t653,-448.82751687380096,-4000.0
t654,-3470.0,-4000.0
t655,1545.5019788051445,-4000.0
t656,1107.6655409103114,-4000.0
t657,-5900.0,1245.0
t658,4321.925004989274,1296.0
t659,2762.0,1318.0
t660,-3594.8310886302615,4000.0
t661,5900.0,1281.0
t662,5900.0,1247.0
t663,5900.0,1227.0
t664,2572.0,1227.0
t665,-5900.0,3561.9323128108517
t666,-5900.0,-4000.0
t667,-5900.0,-4000.0
t668,-5900.0,-4000.0
t669,502.4437108304801,-4000.0
t670,-5331.0,-4000.0
t671,-4730.0,-4000.0
t672,-4088.0,-4000.0
t673,-3567.0,-4000.0
t674,-491.07762368201156,-4000.0
t675,-3088.0,-4000.0
t676,-3034.0,-4000.0
t677,-550.9404093156895,-4000.0
t678,-3312.0,-4000.0
t679,-3699.0,-4000.0
t680,-4090.0,-4000.0
t681,-104.90683793832068,1182.0
t682,2590.0,1236.0
t683,5900.0,1266.0
t684,5900.0,1276.0
t685,5900.0,2918.100249804377
t686,5900.0,1259.0
t687,5900.0,1246.0
t688,2621.0,1251.0
t689,-5900.0,4000.0
t690,-5900.0,-4000.0
t691,-5900.0,-4000.0
t692,-5900.0,-4000.0
t693,704.3608848752228,-4000.0
t694,-5638.0,-4000.0
t695,-21.626650874231927,-4000.0
t696,-4115.0,-4000.0
t697,-3619.0,-4000.0
t698,-412.2603237370372,-4000.0
t699,-3278.0,-4000.0
t700,-3307.0,-4000.0
t701,-418.626013875577,-3131.6244221461748
t702,-4318.0,-4000.0
t703,-5900.0,-3138.4365528071075
t704,-1883.564605565384,-554.3962312647893
t705,-3961.6127831404947,1443.0
t706,4180.747057124418,1454.0
t707,3045.0,1454.0
t708,5900.0,1447.0
t709,5900.0,1436.0
t710,2338.5844792000453,4000.0
t711,5900.0,1410.0
t712,-3717.9041819189233,1415.0
t713,-5900.0,3188.0606464768034
t714,-5900.0,-3654.2202421750844
t715,-5900.0,-1878.6660070467792
t716,180.93069815761555,-3829.891534987789
t717,-5900.0,-4000.0
t718,-5900.0,-4000.0
t719,-5509.0,-4000.0
t720,-4633.0,-4000.0
t721,-4084.0,-4000.0
t722,-3784.0,-4000.0
t723,-3640.0,-4000.0
t724,-4804.301441124891,-2821.6985588751086
t725,-5900.0,-919.8366693275984
t726,-5900.0,53.38890711472982
t727,-5900.0,-3183.4505912596596
t728,-1273.727747473673,-1342.2330893565004
t729,-4184.565117694008,1463.0
t730,3120.8976283946813,1462.0
t731,5900.0,1454.0
t732,3012.0,1438.0
t733,5900.0,4000.0
t734,5900.0,1393.0
t735,-2004.9009916810655,4000.0
t736,2853.0,1362.0
t737,-5900.0,1408.0
t738,-5900.0,-4000.0
t739,-5900.0,-3204.0593533736974
t740,-5900.0,-4000.0
t741,-5900.0,-3362.678005275109
t742,-5900.0,-2028.6042217170466
t743,277.8542925272677,-4000.0
t744,-4341.039297448415,-3822.960702551585
t745,-332.2170982022758,-4000.0
t746,-450.41193915959184,-4000.0
t747,-3170.0,-4000.0
t748,-3170.0,-4000.0
t749,-3373.0,-4000.0
t750,-4322.647942306319,-3772.3520576936808
t751,-5447.0,-4000.0
t752,388.7172734651381,-3923.613969226988
t753,-4627.212412202152,-4000.0
t754,-4664.741116806446,1406.0
t755,-5550.895632611909,1405.0
t756,-5326.72574686596,1402.0
t757,-4482.474705712441,1388.0
t758,2879.0,1374.0
t759,-28.893416750260258,1347.0
t760,768.881711365153,1335.0
t761,-3859.741603994551,1373.0
t762,-5900.0,-3456.452826601555
t763,-5900.0,-3245.9650843037543
t764,-5900.0,-4000.0
t765,-5900.0,-4000.0
t766,-5900.0,-3778.0
t767,1235.2656770389387,-4000.0
t768,-3904.0,-4000.0
t769,-3365.0,-4000.0
t770,759.0170865498537,-3817.999722590125
t771,-2960.0,-4000.0
t772,-2971.0,-4000.0
t773,-3203.0,-4000.0
t774,-4026.7852505154997,-3926.2147494845003
t775,-5355.0,-4000.0
t776,-5900.0,-3264.5006571373215
t777,-3175.758490139676,-1764.8381687629972
t778,-2904.0488599015716,1408.0
t779,-554.1395389923673,1422.0
t780,730.0633495265574,1425.0
t781,119.32245279898598,1419.0
t782,-1087.1730289534535,1417.0
t783,-2541.348540877785,1412.0
t784,-5508.958180810775,1425.0
t785,-5900.0,-3767.586160843236
t786,-5900.0,-3842.595387643696
t787,-5900.0,-4000.0
t788,-5900.0,-2815.8957392641696
t789,-5900.0,-4000.0
t790,-5900.0,-4000.0
t791,-5304.0,-4000.0
t792,-4477.0,-4000.0
t793,-296.999617686271,-4000.0
t794,-3646.0,-4000.0
t795,-3543.0,-4000.0
t796,-299.87761532590093,-4000.0
t797,-3791.0,-4000.0
t798,-4547.0,-4000.0
t799,-5900.0,-4000.0
t800,-5900.0,-4000.0
t801,-5900.0,4000.0
t802,3051.0,1457.0
t803,5900.0,1454.0
t804,5900.0,1439.0
t805,5900.0,2460.1337397654634
t806,5900.0,1395.0
t807,5900.0,1373.0
t808,5900.0,1367.0
t809,-5900.0,1407.0
t810,-5900.0,-4000.0
t811,-5900.0,-4000.0
t812,-5900.0,-4000.0
t813,1430.0391631698267,-4000.0
t814,-5900.0,-4000.0
t815,2104.6361194814003,-4000.0
t816,-4499.0,-4000.0
t817,-3901.0,-4000.0
t818,-3570.0,-4000.0
t819,238.09387063477243,-4000.0
t820,-3316.0,-4000.0
t821,-3371.0,-4000.0
t822,-3638.0,-4000.0
t823,139.96842962792152,-4000.0
t824,-4703.0,-4000.0
t825,-1171.6887995577854,1264.0
t826,5184.495528782796,1312.0
t827,2781.0,1328.0
t828,5900.0,1318.0
t829,5900.0,1296.0
t830,941.9677515243557,4000.0
t831,-28.29405479782963,1252.0
t832,-3620.515283416228,1252.0
t833,-2234.7765555199494,1302.0
t834,-5900.0,-4000.0
t835,-5900.0,-4000.0
t836,-5900.0,-4000.0
t837,1739.8666610426521,-4000.0
t838,-5685.0,-4000.0
t839,1769.3525265497137,-4000.0
t840,2071.786933418569,-4000.0
t841,-3956.0,-4000.0
t842,-3671.0,-4000.0
t843,-3538.0,-4000.0
t844,-3501.0,-4000.0
t845,-3559.0,-4000.0
t846,-3779.0,-4000.0
t847,2307.223711116649,-4000.0
t848,-4595.0,-4000.0
t849,80.65708530060147,1252.0
t850,5900.0,1305.0
t851,5900.0,1326.0
t852,2794.0,1333.0
t853,5900.0,1328.0
t854,5900.0,1309.0
t855,5415.550989238959,1296.0
t856,5900.0,1303.0
t857,-762.3905801458859,1360.0
t858,-5900.0,-4000.0
t859,-5900.0,-4000.0
t860,-5900.0,-4000.0
t861,-5900.0,-4000.0
t862,1290.9997665187834,-4000.0
t863,-5184.0,-4000.0
t864,-4431.0,-4000.0
t865,1574.4639081524579,-4000.0
t866,-3599.0,-4000.0
t867,-3502.0,-4000.0
t868,-3529.0,-4000.0
t869,-3768.0,-4000.0
t870,-4497.0,-4000.0
t871,-5827.0,-4000.0
t872,1373.5370572706374,-4000.0
t873,-2031.0635225750775,1443.0
t874,3006.0,1435.0
t875,5900.0,1431.0
t876,5900.0,1418.0
