Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t146,0.0,0.0,0.0,0.0,2436.7221487452666,0.0,4360.108495947351,0.0,3839.1693553073824,0.0,10636.0
t147,0.0,0.0,0.0,0.0,1916.510886387896,0.0,4994.0,0.0,3462.489113612104,0.0,10373.0
t148,0.0,0.0,0.0,0.0,1470.0722090356944,0.0,4984.0,0.0,3813.9277909643056,0.0,10268.0
t149,0.0,0.0,0.0,0.0,658.3746052219411,0.0,4994.0,0.0,4717.625394778059,0.0,10370.0
t150,0.0,0.0,0.0,0.0,227.84423165723123,0.0,4861.156549925303,0.0,5675.999218417466,0.0,10765.0
t151,0.0,0.0,0.0,0.0,396.8953934663315,0.0,4476.680465295834,0.0,6604.424141237834,0.0,11478.0
t152,0.0,0.0,0.0,0.0,323.7771096144956,0.0,3706.6109278021104,167.38907219788962,8032.222890385505,0.0,12230.0
t153,0.0,0.0,0.0,6853.088997447607,0.0,6147.911002552393,0.0,0.0,0.0,0.0,13001.0
t154,0.0,0.0,0.0,14801.65318779576,0.0,24942.24431613987,0.0,0.0,0.0,0.0,39743.89750393563
t155,0.0,0.0,0.0,16766.0,0.0,23108.89750393563,0.0,0.0,0.0,0.0,39874.89750393563
t156,0.0,0.0,0.0,23241.543461338508,0.0,23086.89750393563,0.0,0.0,0.0,0.0,46328.44096527414
t157,0.0,0.0,0.0,23670.99885257527,0.0,0.0,0.0,0.0,0.0,0.0,23670.99885257527
t158,0.0,0.0,0.0,22968.584526230403,0.0,0.0,0.0,0.0,0.0,0.0,22968.584526230403
t159,0.0,0.0,0.0,18535.7314200747,0.0,2271.307743095127,0.0,0.0,0.0,0.0,20807.039163169826
t160,0.0,0.0,0.0,10881.962879643304,0.0,21413.41869871264,0.0,0.0,0.0,0.0,32295.381578355948
t161,0.0,0.0,0.0,2012.6172148637954,900.6947259107246,7779.305274089275,2167.00834302658,984.3744421096246,0.0,0.0,13844.0
t162,0.0,0.0,0.0,0.0,2388.1887786908587,0.0,2257.8888915353655,503.0,6481.811221309141,3160.1111084646345,14791.0
t163,0.0,0.0,0.0,0.0,2173.3367249560724,0.0,3336.7706540464355,2445.2293459535645,6662.663275043928,0.0,14618.0
t164,0.0,0.0,0.0,0.0,630.0862248700284,0.0,4792.423413041877,8043.039163169827,683.4511989182674,0.0,14149.0
t165,0.0,0.0,0.0,0.0,1664.4657601051076,0.0,5314.0,6725.534239894892,0.0,0.0,13704.0
